,year,commname,region,subreg,resource,used,trying,hrvsting,giving,receving,xtotnum,xtotlbs,units,numharv,percap,totlbhrv,mupch,pcttotal,mupc,xupc,commhh
8289,2015,Anderson,Interior,Tanana River Basin,Fish,0.84,0.52,0.5,0.26,0.54,8749.5,8749.5,lb.,2009.59997558594,46.9291725158691,5452.2001953125,55.8680648803711,0.582000017166138,74.4215545654297,160.451644897461,79.0
8451,2015,Anderson,Interior,Tanana River Basin,Land Mammals,0.62,0.46,0.2,0.2,0.48,4752.7998046875,4752.7998046875,lb.,118.0,25.4923725128174,3008.10009765625,41.1167297363281,0.316000014543533,42.162467956543,668.579223632813,79.0
8521,2015,Anderson,Interior,Tanana River Basin,Marine Mammals,0.02,0.0,0.0,0.0,0.02,0.0,0.0,lb.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
8539,2015,Anderson,Interior,Tanana River Basin,Birds and Eggs,0.38,0.36,0.36,0.02,0.02,425.299987792969,425.299987792969,lb.,303.0,2.28135585784912,269.200012207031,6.00356817245483,0.0279999990016222,0.0,50.3298492431641,79.0
8806,2015,Anderson,Interior,Tanana River Basin,Plants/Greens/Mushrooms,0.28,0.28,0.28,0.08,0.02,372.399993896484,372.399993896484,lb.,211.0,1.99750518798828,233.5,7.13394689559937,0.025000000372529,0.0,74.873420715332,79.0
8818,1984,Angoon,Southeast,Juneau,Fish,0.921,0.895,0.895,0.553,0.737,74400.0,74399.0,lb.,19497.900390625,119.620002746582,19497.900390625,129.880569458008,0.0055327992886304,,,145.0
8903,1984,Angoon,Southeast,Juneau,Land Mammals,0.895,0.632,0.605,0.5,0.474,454.0,36327.0,Ind.,119.0,58.4099998474121,9520.0,65.2625732421875,0.002701514866203,,,145.0
8927,1984,Angoon,Southeast,Juneau,Marine Mammals,0.316,0.158,0.158,0.132,0.237,10303.0,10302.0,lb.,2700.0,16.5599994659424,2700.0,52.4050598144531,0.0007661245181225,,,145.0
8936,1984,Angoon,Southeast,Juneau,Birds and Eggs,0.184,0.158,0.132,0.053,0.079,313.0,508.0,Ind.,82.0,0.819999992847443,133.0,4.45652198791504,3.77782234863844e-05,,,145.0
9002,1984,Angoon,Southeast,Juneau,Plants/Greens/Mushrooms,0.158,0.132,0.132,0.053,0.053,34.0,35.0,Quarts,9.0,0.0599999986588955,9.0,0.379746824502945,2.60283036368492e-06,,,145.0
9009,1987,Angoon,Southeast,Juneau,Fish,0.993,,0.745,0.599,0.869,54952.0,54952.0,lb.,,105.519996643066,,106.26383972168,0.0043200580403208,,,139.0
9089,1987,Angoon,Southeast,Juneau,Land Mammals,1.0,,0.752,0.398,0.533,474.0,37926.0,Ind.,,72.8300018310547,,72.8300018310547,0.0029815570451319,,,139.0
9096,1987,Angoon,Southeast,Juneau,Marine Mammals,0.38,,0.321,0.175,0.212,198.0,16640.0,Ind.,,31.9500007629395,,84.0789489746094,0.0013081554789096,,,139.0
9100,1987,Angoon,Southeast,Juneau,Birds and Eggs,0.113,,0.099,0.062,0.044,245.0,296.0,Ind.,,0.569999992847443,,5.0442476272583,2.32700749620562e-05,,,139.0
9155,1987,Angoon,Southeast,Juneau,Plants/Greens/Mushrooms,0.153,,0.044,0.022,0.139,123.0,123.0,Quarts,,0.239999994635582,,1.56862735748291,9.6696594482637e-06,,,139.0
9175,1996,Angoon,Southeast,Juneau,Fish,0.892,0.703,0.703,0.5,0.838,75230.0,75230.0,lb.,34577.8984375,129.509994506836,34577.8984375,145.190582275391,0.0057698357850313,114.473686218262,1639.46667480469,161.0
9391,1996,Angoon,Southeast,Juneau,Land Mammals,0.743,0.514,0.514,0.27,0.5,379.0,29811.0,Ind.,174.0,51.3199996948242,13702.0,69.0713272094727,0.0022863827180117,33.1389961242676,200.274795532227,161.0
9437,1996,Angoon,Southeast,Juneau,Marine Mammals,0.324,0.149,0.149,0.081,0.284,63.0,5239.0,Ind.,29.0,9.02000045776367,2408.0,27.839506149292,0.0004018100444227,0.0,434.949310302734,161.0
9465,1996,Angoon,Southeast,Juneau,Birds and Eggs,0.054,0.054,0.054,0.014,0.027,152.0,99.0,Ind.,70.0,0.170000001788139,45.5,3.14814805984497,7.59289787310991e-06,0.0,13.6698360443115,161.0
9678,1996,Angoon,Southeast,Juneau,Plants/Greens/Mushrooms,0.189,0.176,0.176,0.054,0.068,226.0,91.0,Quarts,104.0,0.159999996423721,41.9599990844727,0.846560835838318,6.97933000992634e-06,0.0,11.3459634780884,161.0
9775,2012,Angoon,Southeast,Juneau,Fish,0.98,0.725,0.706,0.608,0.882,30960.5,30960.5,lb.,6009.7998046875,90.5,12389.099609375,92.3000030517578,0.495999991893768,,,122.0
9901,2012,Angoon,Southeast,Juneau,Land Mammals,0.843,0.49,0.451,0.373,0.569,17451.69921875,17451.69921875,lb.,97.0,51.0,7200.0,60.5,0.280000001192093,,,122.0
9954,2012,Angoon,Southeast,Juneau,Marine Mammals,0.412,0.098,0.098,0.098,0.333,1808.5,1808.5,lb.,9.0,5.30000019073486,756.0,12.8000001907349,0.0290000010281801,,,122.0
9969,2012,Angoon,Southeast,Juneau,Birds and Eggs,0.039,0.039,0.039,0.0,0.0,120.900001525879,120.900001525879,lb.,24.0,0.400000005960465,50.5999984741211,9.0,0.0020000000949949,,,122.0
10176,2012,Angoon,Southeast,Juneau,Plants/Greens/Mushrooms,0.451,0.373,0.353,0.157,0.196,180.800003051758,180.800003051758,lb.,74.3000030517578,0.5,74.3000030517578,1.20000004768372,0.003000000026077,,,122.0
10215,2001,Aniak,Western,Middle Kuskokwim River Basin,Fish,0.913,0.738,0.651,0.246,0.722,5814.0,21207.0,lb.,4335.0,37.4680099487305,15811.5,41.0519065856934,1.0,87.8410186767578,297.248229980469,169.0
10231,2003,Aniak,Western,Middle Kuskokwim River Basin,Land Mammals,0.93,0.7,0.37,0.3,0.79,151.0,24532.0,Ind.,76.0,48.189998626709,12341.0,,,,,163.0
10239,2004,Aniak,Western,Middle Kuskokwim River Basin,Land Mammals,0.82,0.75,0.28,0.25,0.65,84.0,22694.0,Ind.,50.0,46.0999984741211,13470.0,,,,,155.0
10247,2005,Aniak,Western,Middle Kuskokwim River Basin,Land Mammals,0.84,0.67,0.36,0.29,0.67,150.0,31567.0,Ind.,111.0,57.9651756286621,23302.0,,,,,168.0
10256,2009,Aniak,Western,Middle Kuskokwim River Basin,Fish,0.922,0.922,0.787,0.482,0.645,120187.0,120187.0,lb.,99684.4453125,239.626068115234,99684.4453125,259.902130126953,0.0081584546715021,,,170.0
10291,2009,Aniak,Western,Middle Kuskokwim River Basin,Land Mammals,0.759,0.759,0.312,0.298,0.617,22239.0,22239.0,lb.,18445.08984375,44.3391609191895,18445.08984375,58.4282379150391,0.0015095978742465,,,170.0
10321,2009,Aniak,Western,Middle Kuskokwim River Basin,Marine Mammals,0.163,0.163,0.007,0.035,0.156,1002.0,1002.0,lb.,831.0,1.99759614467621,831.0,12.246132850647,6.80113662383519e-05,,,170.0
10329,2009,Aniak,Western,Middle Kuskokwim River Basin,Birds and Eggs,0.475,0.475,0.376,0.163,0.213,995.0,995.0,lb.,824.96142578125,1.98308038711548,824.96142578125,4.17334842681885,6.75171540933661e-05,,,170.0
10397,2009,Aniak,Western,Middle Kuskokwim River Basin,Plants/Greens/Mushrooms,0.369,0.369,0.369,0.099,0.099,593.0,511.0,Gal.,492.189788818359,1.01884484291077,423.839416503906,2.76263689994812,3.46882079611532e-05,,,170.0
10422,1990,Anvik,Interior,Middle Yukon River Basin,Fish,,,0.875,,,5659.0,29298.0,Ind.,4381.0,302.427612304688,22682.0703125,,0.003585432190448,,,31.0
10436,1990,Anvik,Interior,Middle Yukon River Basin,Land Mammals,,,0.792,,,979.0,48120.0,Ind.,758.0,496.720001220703,37254.0,,0.0058888318017125,,,31.0
10453,1990,Anvik,Interior,Middle Yukon River Basin,Birds and Eggs,,,0.833,,,2082.0,3966.0,Ind.,1612.0,40.9346656799316,3070.10009765625,,0.000485351338284,,,31.0
10478,1990,Anvik,Interior,Middle Yukon River Basin,Plants/Greens/Mushrooms,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,31.0
10482,2002,Anvik,Interior,Middle Yukon River Basin,Fish,0.647,0.588,0.588,0.324,0.412,16142.0,16142.0,lb.,15621.4931640625,174.233337402344,15621.4931640625,,,,,35.0
10510,2004,Anvik,Interior,Middle Yukon River Basin,Land Mammals,0.97,0.697,0.636,0.485,0.576,39.0,13069.0,Ind.,36.0,113.0,11980.0,,,,,36.0
10519,2011,Anvik,Interior,Middle Yukon River Basin,Fish,1.0,0.833,0.833,0.458,0.5,3767.3623046875,23458.017578125,,2783.0,266.568389892578,17204.80859375,266.568389892578,0.681900024414063,,,32.0
10633,2011,Anvik,Interior,Middle Yukon River Basin,Land Mammals,0.875,0.75,0.5,0.292,0.583,453.333343505859,9620.0,,340.0,109.318183898926,7215.0,124.935066223145,0.279599994421005,,,32.0
10669,2011,Anvik,Interior,Middle Yukon River Basin,Marine Mammals,0.042,0.0,0.0,0.0,0.042,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,32.0
10679,2011,Anvik,Interior,Middle Yukon River Basin,Birds and Eggs,0.708,0.458,0.458,0.208,0.333,760.0,1127.6533203125,,570.0,12.8142423629761,845.739990234375,18.0915470123291,0.0328000001609325,,,32.0
10905,2011,Anvik,Interior,Middle Yukon River Basin,Plants/Greens/Mushrooms,0.417,0.417,0.292,0.042,0.0,124.321159362793,29.8933334350586,,89.9800033569336,0.339696973562241,22.4200000762939,0.0081527270376682,0.0009000000427477,,,32.0
10927,2000,Arctic Village,Interior,Upper Yukon River Basin,Birds and Eggs,,,0.442,,,355.0,688.0,Ind.,348.0,4.90000009536743,674.599975585938,,,,,
11124,2001,Arctic Village,Interior,Upper Yukon River Basin,Fish,0.626,0.0,0.626,0.24,0.283,4754.0,9923.0,Ind.,4565.46533203125,34.118049621582,9485.6484375,54.4976310729981,1.0,,,50.0
11141,2002,Arctic Village,Interior,Upper Yukon River Basin,Fish,0.802,0.0,0.418,0.215,0.42,7676.0,18416.0,Ind.,6380.11376953125,66.9394302368164,15241.38671875,83.4372482299805,1.0,,,50.0
11156,1994,Atka,Southwest,Aleutians,Fish,0.964,0.893,0.857,0.679,0.929,15152.0,15152.0,lb.,14629.16015625,178.410003662109,14629.16015625,185.072616577148,0.0040614362806081,,,29.0
11330,1994,Atka,Southwest,Aleutians,Land Mammals,0.929,0.571,0.571,0.571,0.714,131.0,7833.0,Ind.,126.0,92.2300033569336,7562.5,99.2787933349609,0.0020996059756726,,,29.0
11347,1994,Atka,Southwest,Aleutians,Marine Mammals,0.929,0.607,0.571,0.571,0.929,120.0,12797.0,Ind.,116.0,150.679992675781,12356.0,162.195892333984,0.0034301874693483,,,29.0
11357,1994,Atka,Southwest,Aleutians,Birds and Eggs,0.714,0.536,0.536,0.429,0.571,970.0,675.0,Ind.,937.0,7.94999980926514,651.419982910156,11.1344528198242,0.0001809311797842,,,29.0
11583,1994,Atka,Southwest,Aleutians,Plants/Greens/Mushrooms,0.679,0.679,0.679,0.286,0.143,135.0,311.0,Gal.,130.0,3.66000008583069,300.0,5.39027976989746,8.33623780636117e-05,,,29.0
11691,1994,Atqasuk,Arctic,Western North Slope,Fish,,,,,,20222.681640625,20222.681640625,lb.,14444.4296875,87.9247055053711,14444.4296875,,0.325382053852081,,,56.0
11703,1994,Atqasuk,Arctic,Western North Slope,Land Mammals,,,,,,38356.0,38356.0,lb.,25435.0,166.765213012695,25435.0,,0.617146372795105,,,56.0
11711,1994,Atqasuk,Arctic,Western North Slope,Marine Mammals,,,,,,2058.0,2058.0,lb.,1372.0,8.94782638549805,1372.0,,0.0331131294369698,,,56.0
11715,1994,Atqasuk,Arctic,Western North Slope,Birds and Eggs,,,,,,1041.89245605469,1041.89245605469,lb.,745.0,4.52996730804443,745.0,,0.0167640037834644,,,56.0
11764,1996,Atqasuk,Arctic,Western North Slope,Fish,,,,,,27310.94140625,27310.94140625,lb.,23236.326171875,121.381958007813,23236.326171875,,0.327526599168777,,,63.0
11780,1996,Atqasuk,Arctic,Western North Slope,Land Mammals,,,,,,54304.6015625,54304.6015625,lb.,46213.5,241.353775024414,46213.5,,0.651248216629028,,,63.0
11792,1996,Atqasuk,Arctic,Western North Slope,Birds and Eggs,,,,,,1427.87048339844,1427.87048339844,lb.,1215.09997558594,6.34609127044678,1215.09997558594,,0.017123743891716,,,63.0
11835,1997,Atqasuk,Arctic,Western North Slope,Fish,,,,,,15337.740234375,15337.740234375,lb.,15337.740234375,64.4442825317383,15337.740234375,,0.277025938034058,,,59.0
11850,1997,Atqasuk,Arctic,Western North Slope,Land Mammals,,,,,,37649.0,37649.0,lb.,37649.0,158.189071655273,37649.0,,0.680005609989166,,,59.0
11863,1997,Atqasuk,Arctic,Western North Slope,Marine Mammals,,,,,,858.0,858.0,lb.,858.0,3.60504198074341,858.0,,0.0154969533905387,,,59.0
11866,1997,Atqasuk,Arctic,Western North Slope,Birds and Eggs,,,,,,1114.97998046875,1114.97998046875,lb.,1114.97998046875,4.68479013442993,1114.97998046875,,0.0201384536921978,,,59.0
11919,1997,Atqasuk,Arctic,Western North Slope,Plants/Greens/Mushrooms,,,,,,14.0,14.0,Gal.,14.0,0.0588235296308994,14.0,,0.0002528640325181,,,59.0
11939,2016,Atqasuk,Arctic,Western North Slope,Fish,0.971,0.914,0.886,0.714,0.886,15018.6298828125,15018.6298828125,Lbs.,9221.9658203125,71.4881134033203,9221.9658203125,73.590705871582,1.0,,103.482078552246,57.0
12071,2017,Atqasuk,Arctic,Western North Slope,Fish,0.906,0.844,0.781,0.719,0.75,19255.1484375,19255.1484375,Lbs.,10256.2529296875,80.2297897338867,10256.2529296875,88.5294189453125,1.0,112.911552429199,112.911552429199,60.0
12199,2018,Atqasuk,Arctic,Western North Slope,Fish,0.943,0.886,0.829,0.657,0.743,24907.458984375,24907.458984375,Lbs.,15850.201171875,103.596069335938,15850.201171875,109.874618530273,1.0,,150.689895629883,55.0
12327,1987,Utqiagvik (Barrow),Arctic,Western North Slope,Fish,,,0.33,,,45563.0,68452.0,Ind.,,22.7000007629395,,,0.0011021677637472,,,937.0
12357,1987,Utqiagvik (Barrow),Arctic,Western North Slope,Land Mammals,,,0.3,,,1893.0,213835.0,Ind.,,70.9000015258789,,,0.0034430262167006,,,937.0
12374,1987,Utqiagvik (Barrow),Arctic,Western North Slope,Marine Mammals,,,0.41,,,316229.0,316229.0,lb.,,104.849998474121,,,0.0050917053595185,,,937.0
12384,1987,Utqiagvik (Barrow),Arctic,Western North Slope,Birds and Eggs,,,0.36,,,10579.0,22335.0,Ind.,,7.40999984741211,,,0.0003596230235416,,,937.0
12510,1988,Utqiagvik (Barrow),Arctic,Western North Slope,Fish,,,0.18,,,38085.0,51062.0,Ind.,,16.9300003051758,,,0.0008307234966196,,,937.0
12540,1988,Utqiagvik (Barrow),Arctic,Western North Slope,Land Mammals,,,0.27,,,1751.0,207005.0,Ind.,,68.6399993896484,,,0.0033677476458251,,,937.0
12557,1988,Utqiagvik (Barrow),Arctic,Western North Slope,Marine Mammals,,,0.39,,,654.0,334069.0,Ind.,,110.769996643066,,,0.0054349415004253,,,937.0
12567,1988,Utqiagvik (Barrow),Arctic,Western North Slope,Birds and Eggs,,,0.34,,,9183.0,22364.0,Ind.,,7.42000007629395,,,0.0003638381022028,,,937.0
12693,1989,Utqiagvik (Barrow),Arctic,Western North Slope,Fish,,,0.29,,,68287.0,118471.0,Ind.,,39.2799987792969,,,0.0013584691332653,,,937.0
12723,1989,Utqiagvik (Barrow),Arctic,Western North Slope,Land Mammals,,,0.43,,,1774.0,214683.0,Ind.,,71.1800003051758,,,0.0024617013987153,,,937.0
12740,1989,Utqiagvik (Barrow),Arctic,Western North Slope,Marine Mammals,,,0.45,,,591.0,508181.0,lb.,,168.5,,,0.0058271493762731,,,937.0
12750,1989,Utqiagvik (Barrow),Arctic,Western North Slope,Birds and Eggs,,,0.41,,,12869.0,29446.0,Ind.,,9.76000022888184,,,0.0003376478562131,,,937.0
12886,1995,Utqiagvik (Barrow),Arctic,Western North Slope,Fish,,,,,,55119.73046875,55119.73046875,lb.,20606.046875,13.1833839416504,20606.046875,,0.09228515625,,,1280.0
12911,1995,Utqiagvik (Barrow),Arctic,Western North Slope,Land Mammals,,,,,,294351.0625,294351.0625,lb.,83967.0,70.4020690917969,83967.0,,0.49282231926918,,,1280.0
12925,1995,Utqiagvik (Barrow),Arctic,Western North Slope,Marine Mammals,,,,,,205920.203125,205920.203125,lb.,89801.0,49.2514228820801,89801.0,,0.344765454530716,,,1280.0
12933,1995,Utqiagvik (Barrow),Arctic,Western North Slope,Birds and Eggs,,,,,,35151.7421875,35151.7421875,lb.,8382.9521484375,8.40749645233154,8382.9521484375,,0.0588534101843834,,,1280.0
13009,1996,Utqiagvik (Barrow),Arctic,Western North Slope,Fish,,,,,,40344.4296875,40344.4296875,lb.,16327.01171875,9.48611164093018,16327.01171875,,0.118390269577503,,,1144.0
13030,1996,Utqiagvik (Barrow),Arctic,Western North Slope,Land Mammals,,,,,,157600.65625,157600.65625,lb.,66274.0,37.0563468933106,66274.0,,0.462477296590805,,,1144.0
13042,1996,Utqiagvik (Barrow),Arctic,Western North Slope,Marine Mammals,,,,,,130433.6015625,130433.6015625,lb.,64143.0,30.6686096191406,64143.0,,0.382755875587463,,,1144.0
13051,1996,Utqiagvik (Barrow),Arctic,Western North Slope,Birds and Eggs,,,,,,12382.2197265625,12382.2197265625,lb.,4850.31005859375,2.91140818595886,4850.31005859375,,0.0363354794681072,,,1144.0
13125,2000,Utqiagvik (Barrow),Arctic,Western North Slope,Fish,,,,,,129246.84375,129246.84375,lb.,42899.68359375,28.2136745452881,42899.68359375,,0.132803753018379,,,1144.0
13152,2000,Utqiagvik (Barrow),Arctic,Western North Slope,Land Mammals,,,,,,461063.3125,461063.3125,lb.,124682.5,100.646865844727,124682.5,,0.473751872777939,,,1144.0
13172,2000,Utqiagvik (Barrow),Arctic,Western North Slope,Marine Mammals,,,,,,337778.0,337778.0,lb.,119451.0,73.7345581054688,119451.0,,0.34707373380661,,,1144.0
13181,2000,Utqiagvik (Barrow),Arctic,Western North Slope,Birds and Eggs,,,,,,44780.0859375,44780.0859375,lb.,11004.900390625,9.77517700195312,11004.900390625,,0.0460124462842941,,,1144.0
13267,2000,Utqiagvik (Barrow),Arctic,Western North Slope,Plants/Greens/Mushrooms,,,,,,14.5,14.5,Gal.,8.0,0.00316524785012,8.0,,1.48990438901819e-05,,,1144.0
13270,2001,Utqiagvik (Barrow),Arctic,Western North Slope,Fish,,,,,,12114.677734375,12114.677734375,lb.,6347.423828125,2.72239947319031,6347.423828125,,0.0247553437948227,,,1144.0
13293,2001,Utqiagvik (Barrow),Arctic,Western North Slope,Land Mammals,,,,,,250026.59375,250026.59375,lb.,119459.0,56.1857528686524,119459.0,,0.510908722877502,,,1144.0
13309,2001,Utqiagvik (Barrow),Arctic,Western North Slope,Marine Mammals,,,,,,207576.296875,207576.296875,lb.,113610.0,46.6463584899902,113610.0,,0.424165010452271,,,1144.0
13318,2001,Utqiagvik (Barrow),Arctic,Western North Slope,Birds and Eggs,,,,,,19607.60546875,19607.60546875,lb.,9101.8154296875,4.4062032699585,9101.8154296875,,0.04006652161479,,,1144.0
13409,2003,Utqiagvik (Barrow),Arctic,Western North Slope,Fish,,,,,,92143.3125,92143.3125,lb.,79889.171875,20.7110176086426,79889.171875,,0.102342896163464,,,1399.0
13435,2003,Utqiagvik (Barrow),Arctic,Western North Slope,Land Mammals,,,,,,285343.75,285343.75,lb.,119520.5,64.136604309082,119520.5,,0.316929191350937,,,1399.0
13450,2003,Utqiagvik (Barrow),Arctic,Western North Slope,Marine Mammals,,,,,,495818.6875,495818.6875,lb.,141058.0,111.444976806641,141058.0,,0.550702154636383,,,1399.0
13459,2003,Utqiagvik (Barrow),Arctic,Western North Slope,Birds and Eggs,,,,,,21616.537109375,21616.537109375,lb.,8294.1845703125,4.85874080657959,8294.1845703125,,0.0240093283355236,,,1399.0
13590,2003,Utqiagvik (Barrow),Arctic,Western North Slope,Plants/Greens/Mushrooms,,,,,,5.09999990463257,5.09999990463257,Gal.,3.0,0.0011463250266388,3.0,,5.66453218198149e-06,,,1399.0
13597,2014,Utqiagvik (Barrow),Arctic,Western North Slope,Fish,0.799,0.39,0.363,0.475,0.726,253311.703125,253311.703125,lb.,18305.5,47.6628570556641,41907.1015625,59.6361351013184,0.131999999284744,70.6390838623047,343.585113525391,1584.0
13747,2014,Utqiagvik (Barrow),Arctic,Western North Slope,Land Mammals,0.722,0.39,0.328,0.394,0.579,595003.6875,595003.6875,lb.,949.0,111.955253601074,97042.0,155.061019897461,0.308999985456467,186.912139892578,410.450134277344,1584.0
13809,2014,Utqiagvik (Barrow),Arctic,Western North Slope,Marine Mammals,0.714,0.297,0.181,0.452,0.695,1020942.625,1020942.625,lb.,305.0,192.099456787109,623329.125,268.939239501953,0.530999958515167,1112.95483398438,1112.95483398438,1584.0
13842,2014,Utqiagvik (Barrow),Arctic,Western North Slope,Birds and Eggs,0.544,0.344,0.309,0.297,0.375,50021.5,50021.5,lb.,3878.0,9.41199111938477,8195.2001953125,17.2886924743652,0.0259999986737967,5.79932403564453,38.5240821838379,1584.0
14236,2014,Utqiagvik (Barrow),Arctic,Western North Slope,Plants/Greens/Mushrooms,0.112,0.077,0.077,0.027,0.046,153.600006103516,153.600006103516,lb.,24.1000003814697,0.0289087258279324,24.7999992370606,0.25818482041359,0.0,0.0,2.48542475700378,1584.0
14248,1985,Beaver,Interior,Upper Yukon River Basin,Fish,,0.71,0.71,0.484,0.71,40985.0,40985.0,lb.,38501.30078125,493.600006103516,38501.30078125,,0.0067446148023009,,,33.0
14270,1985,Beaver,Interior,Upper Yukon River Basin,Land Mammals,,0.903,0.871,0.645,0.71,15504.0,15504.0,lb.,14564.400390625,186.720001220703,14564.400390625,,0.0025513849686831,,,33.0
14291,1985,Beaver,Interior,Upper Yukon River Basin,Birds and Eggs,,0.839,0.839,0.581,0.484,4058.0,4058.0,lb.,3812.0,48.8699989318848,3812.0,,0.0006677966448478,,,33.0
14311,2000,Beaver,Interior,Upper Yukon River Basin,Birds and Eggs,,,0.556,,,661.0,2464.0,Ind.,643.0,27.8999996185303,2397.39990234375,,,,,
14508,2005,Beaver,Interior,Upper Yukon River Basin,Fish,0.818,0.727,0.682,0.273,0.455,600.0,2605.0,,400.0,78.9000015258789,1736.69995117188,96.5,,,,33.0
14524,2011,Beaver,Interior,Upper Yukon River Basin,Fish,1.0,0.48,0.48,0.32,0.68,12094.0,12094.0,lb.,8298.126953125,167.979110717773,8298.126953125,167.979110717773,0.468169659376144,243.942169189453,3962.91064453125,36.0
14649,2011,Beaver,Interior,Upper Yukon River Basin,Land Mammals,1.0,0.72,0.44,0.44,0.88,11739.0,11739.0,lb.,8152.0,163.039993286133,8152.0,163.039993286133,0.45440399646759,298.242065429688,322.111022949219,36.0
14687,2011,Beaver,Interior,Upper Yukon River Basin,Marine Mammals,0.04,,,0.04,0.04,,,lb.,0.0,,,,,0.0,0.0,36.0
14704,2011,Beaver,Interior,Upper Yukon River Basin,Birds and Eggs,0.92,0.76,0.76,0.4,0.4,1837.0,1837.0,lb.,1273.76000976563,25.5205326080322,1273.76000976563,27.7397079467773,0.0711275264620781,52.849609375,105.580841064453,36.0
14891,2011,Beaver,Interior,Upper Yukon River Basin,Plants/Greens/Mushrooms,0.04,0.04,0.04,,,0.0,1.0,Gal.,0.25,0.0199999995529652,1.0,0.0049999998882412,5.5741416872479e-05,0.0,0.29825097322464,36.0
14899,2006,Beluga,Southcentral,Upper Cook Inlet West,Fish,0.929,0.929,0.857,0.857,0.857,1348.0,4905.0,,1258.0,123.699996948242,4578.60009765625,133.300003051758,,,,15.0
14958,2006,Beluga,Southcentral,Upper Cook Inlet West,Land Mammals,1.0,0.643,0.429,0.571,0.929,289.0,2408.0,,270.0,60.7999992370606,2248.0,60.7999992370606,,,,15.0
14986,2006,Beluga,Southcentral,Upper Cook Inlet West,Marine Mammals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,15.0
14994,2006,Beluga,Southcentral,Upper Cook Inlet West,Birds and Eggs,0.786,0.786,0.786,0.214,0.143,322.0,266.0,,301.0,6.69999980926514,248.899993896484,8.60000038146973,,,,15.0
15073,2006,Beluga,Southcentral,Upper Cook Inlet West,Plants/Greens/Mushrooms,0.429,0.429,0.429,0.214,0.071,28.0,113.0,Gal.,27.0,2.90000009536743,106.0,6.69999980926514,,,,15.0
