,year,commname,adj_households_in_community,relying_on_substinence,BoroughCensusArea,sqMiLand,sqMiWater,resource,using,trying,harvesting,giving,receving,units_harvested,pounds_harvested,harv_mes_units,units_harvested_by_sample,lbs_harvested_percapita,lbs_harvested_by_sample,lbs_used_percapita,perc_contribution_to_harvest,labor_force,employed,unemployed,unemployment_rate,median_age,n_families,median_family_income,n_households,n_houses,n_occupied_houses,house_vacancy_rate,n_total_population(ACS),p_people_below_poverty,p_households_below_poverty,p_population_native,p_population_non_native,p_population_white,p_population_black,p_population_asian,ratio_male_over_female,local_tax_burden,federal_tax_burden,Gini,AGI,pop_density
617,2013,Deering,44.0,YES,Northwest Arctic Borough,5.1,0.1,Marine Mammals,0.938,0.375,0.188,0.406,0.844,9323.900390625,9323.900390625,lb.,31.0,72.9139785766602,6781.0,77.7749099731445,0.109999999403954,3054.0,2551.0,503.0,16.5,25.7,1464.0,3634.0,1828.0,2710.0,1828.0,32.54612546125461,7624.0,21.799580272822663,15.371991247264772,81.4270724029381,18.57292759706191,11.83105981112277,0.6033578174186778,0.577124868835257,1.162836879432624,0.0014904883310452,0.0122376936654245,0.5250910519174461,-4025.0,1494.9019607843138
616,2013,Deering,44.0,YES,Northwest Arctic Borough,5.1,0.1,Land Mammals,1.0,0.469,0.406,0.625,0.844,56309.8984375,56309.8984375,lb.,359.0,440.351013183594,41033.1015625,440.351013183594,0.664000034332275,3054.0,2551.0,503.0,16.5,25.7,1464.0,3634.0,1828.0,2710.0,1828.0,32.54612546125461,7624.0,21.799580272822663,15.371991247264772,81.4270724029381,18.57292759706191,11.83105981112277,0.6033578174186778,0.577124868835257,1.162836879432624,0.0014904883310452,0.0122376936654245,0.5250910519174461,-4025.0,1494.9019607843138
615,2013,Deering,44.0,YES,Northwest Arctic Borough,5.1,0.1,Fish,1.0,0.781,0.75,0.5,0.781,15134.0,15134.0,lb.,2873.0,118.349578857422,10905.7001953125,118.349578857422,0.17799998819828,3054.0,2551.0,503.0,16.5,25.7,1464.0,3634.0,1828.0,2710.0,1828.0,32.54612546125461,7624.0,21.799580272822663,15.371991247264772,81.4270724029381,18.57292759706191,11.83105981112277,0.6033578174186778,0.577124868835257,1.162836879432624,0.0014904883310452,0.0122376936654245,0.5250910519174461,-4025.0,1494.9019607843138
2148,2013,Scammon Bay,123.0,YES,Kusilvak Census Area,0.6,,Plants/Greens/Mushrooms,0.756,0.733,0.733,0.279,0.174,799.599975585938,799.599975585938,lb.,58008.0,1.27345132827759,555.299987792969,1.68487405776978,0.003000000026077,2771.0,2114.0,657.0,23.7,22.0,1451.0,1913.0,1744.0,2191.0,1744.0,20.40164308534916,7678.0,31.23209169054441,24.139908256880734,90.4662672570982,9.533732742901798,3.5946861161760872,0.1953633758791352,0.4949205522271425,1.108761329305136,,,,,12796.666666666668
2147,2013,Scammon Bay,123.0,YES,Kusilvak Census Area,0.6,,Birds and Eggs,0.919,0.814,0.814,0.558,0.593,25256.099609375,25256.099609375,lb.,1100600.0,40.2249908447266,17582.599609375,43.7892303466797,0.096000000834465,2771.0,2114.0,657.0,23.7,22.0,1451.0,1913.0,1744.0,2191.0,1744.0,20.40164308534916,7678.0,31.23209169054441,24.139908256880734,90.4662672570982,9.533732742901798,3.5946861161760872,0.1953633758791352,0.4949205522271425,1.108761329305136,,,,,12796.666666666668
2091,2013,Quinhagak,162.0,YES,Bethel Census Area,4.7,0.6,Plants/Greens/Mushrooms,0.743,0.697,0.697,0.229,0.257,2261.69995117188,2261.69995117188,lb.,154977.0,3.08677983283997,1477.80004882813,4.15381479263306,0.0099999997764825,7390.0,6193.0,1197.0,16.2,26.2,3226.0,4166.0,4358.0,5910.0,4358.0,26.26057529610829,17356.0,22.35538142429132,14.754474529600731,81.67780594607052,18.32219405392948,11.529154182991473,0.5588845356072828,1.0716755012675732,1.0984161528231169,0.0014478997409868,0.0154040444666097,0.5550641016792309,474809.0,3692.765957446808
2090,2013,Quinhagak,162.0,YES,Bethel Census Area,4.7,0.6,Birds and Eggs,0.927,0.789,0.78,0.468,0.495,22359.5,22359.5,lb.,1317481.75,30.5159130096436,14979.2998046875,32.9330177307129,0.103999994695187,7390.0,6193.0,1197.0,16.2,26.2,3226.0,4166.0,4358.0,5910.0,4358.0,26.26057529610829,17356.0,22.35538142429132,14.754474529600731,81.67780594607052,18.32219405392948,11.529154182991473,0.5588845356072828,1.0716755012675732,1.0984161528231169,0.0014478997409868,0.0154040444666097,0.5550641016792309,474809.0,3692.765957446808
2089,2013,Quinhagak,162.0,YES,Bethel Census Area,4.7,0.6,Marine Mammals,0.771,0.376,0.33,0.257,0.596,22267.599609375,22267.599609375,lb.,15200.0,30.3905048370361,15964.0,39.4352951049805,0.103000000119209,7390.0,6193.0,1197.0,16.2,26.2,3226.0,4166.0,4358.0,5910.0,4358.0,26.26057529610829,17356.0,22.35538142429132,14.754474529600731,81.67780594607052,18.32219405392948,11.529154182991473,0.5588845356072828,1.0716755012675732,1.0984161528231169,0.0014478997409868,0.0154040444666097,0.5550641016792309,474809.0,3692.765957446808
2088,2013,Quinhagak,162.0,YES,Bethel Census Area,4.7,0.6,Land Mammals,0.826,0.606,0.459,0.349,0.651,40414.8984375,40414.8984375,lb.,41000.0,55.1577072143555,27192.80078125,66.802116394043,0.187000006437302,7390.0,6193.0,1197.0,16.2,26.2,3226.0,4166.0,4358.0,5910.0,4358.0,26.26057529610829,17356.0,22.35538142429132,14.754474529600731,81.67780594607052,18.32219405392948,11.529154182991473,0.5588845356072828,1.0716755012675732,1.0984161528231169,0.0014478997409868,0.0154040444666097,0.5550641016792309,474809.0,3692.765957446808
2087,2013,Quinhagak,162.0,YES,Bethel Census Area,4.7,0.6,Fish,0.972,0.899,0.899,0.606,0.881,108422.1015625,108422.1015625,lb.,2087222.375,147.972991943359,73208.796875,152.160903930664,0.502000033855438,7390.0,6193.0,1197.0,16.2,26.2,3226.0,4166.0,4358.0,5910.0,4358.0,26.26057529610829,17356.0,22.35538142429132,14.754474529600731,81.67780594607052,18.32219405392948,11.529154182991473,0.5588845356072828,1.0716755012675732,1.0984161528231169,0.0014478997409868,0.0154040444666097,0.5550641016792309,474809.0,3692.765957446808
642,2013,Diomede,39.0,YES,Nome Census Area,2.8,,Plants/Greens/Mushrooms,0.52,0.32,0.32,0.16,0.36,211.0,211.0,lb.,66.0999984741211,2.65232014656067,135.100006103516,5.10061597824097,0.0089999996125698,4123.0,3613.0,510.0,12.4,27.9,2077.0,4313.0,2797.0,3998.0,2797.0,30.040020010005,9695.0,26.96235172769469,15.12334644261709,70.84063950489943,29.159360495100568,17.163486333161423,0.9386281588447654,0.7632800412583806,1.1563612099644127,0.0023252839753054,0.0127890618641801,0.5209016618434777,13682.0,3462.5
1935,2013,Pilot Station,128.0,YES,Kusilvak Census Area,1.7,0.6,Land Mammals,0.957,0.681,0.543,0.468,0.755,39734.80078125,39734.80078125,lb.,30400.0,63.4353256225586,29180.30078125,66.2546768188477,0.400999993085861,2771.0,2114.0,657.0,23.7,22.0,1451.0,1913.0,1744.0,2191.0,1744.0,20.40164308534916,7678.0,31.23209169054441,24.139908256880734,90.4662672570982,9.533732742901798,3.5946861161760872,0.1953633758791352,0.4949205522271425,1.108761329305136,,,,,4516.470588235295
1934,2013,Pilot Station,128.0,YES,Kusilvak Census Area,1.7,0.6,Fish,0.979,0.564,0.564,0.457,0.904,44062.0,44062.0,lb.,797412.5,70.3435440063477,32409.0,71.8727569580078,0.444000005722046,2771.0,2114.0,657.0,23.7,22.0,1451.0,1913.0,1744.0,2191.0,1744.0,20.40164308534916,7678.0,31.23209169054441,24.139908256880734,90.4662672570982,9.533732742901798,3.5946861161760872,0.1953633758791352,0.4949205522271425,1.108761329305136,,,,,4516.470588235295
680,2013,Eek,90.0,YES,Bethel Census Area,0.9,0.1,Plants/Greens/Mushrooms,0.625,0.563,0.563,0.25,0.219,759.799987792969,759.799987792969,lb.,54181.30078125,2.18733668327332,528.799987792969,3.49973893165588,0.0089999996125698,7390.0,6193.0,1197.0,16.2,26.2,3226.0,4166.0,4358.0,5910.0,4358.0,26.26057529610829,17356.0,22.35538142429132,14.754474529600731,81.67780594607052,18.32219405392948,11.529154182991473,0.5588845356072828,1.0716755012675732,1.0984161528231169,0.0014478997409868,0.0154040444666097,0.5550641016792309,474809.0,19284.444444444445
679,2013,Eek,90.0,YES,Bethel Census Area,0.9,0.1,Birds and Eggs,0.938,0.797,0.75,0.5,0.391,11304.2001953125,11304.2001953125,lb.,499390.90625,32.5447692871094,7925.7998046875,34.7144203186035,0.133000001311302,7390.0,6193.0,1197.0,16.2,26.2,3226.0,4166.0,4358.0,5910.0,4358.0,26.26057529610829,17356.0,22.35538142429132,14.754474529600731,81.67780594607052,18.32219405392948,11.529154182991473,0.5588845356072828,1.0716755012675732,1.0984161528231169,0.0014478997409868,0.0154040444666097,0.5550641016792309,474809.0,19284.444444444445
678,2013,Eek,90.0,YES,Bethel Census Area,0.9,0.1,Marine Mammals,0.703,0.422,0.281,0.359,0.563,6496.89990234375,6496.89990234375,lb.,3900.0,18.7044525146484,4620.0,26.6018886566162,0.0769999995827675,7390.0,6193.0,1197.0,16.2,26.2,3226.0,4166.0,4358.0,5910.0,4358.0,26.26057529610829,17356.0,22.35538142429132,14.754474529600731,81.67780594607052,18.32219405392948,11.529154182991473,0.5588845356072828,1.0716755012675732,1.0984161528231169,0.0014478997409868,0.0154040444666097,0.5550641016792309,474809.0,19284.444444444445
677,2013,Eek,90.0,YES,Bethel Census Area,0.9,0.1,Land Mammals,0.828,0.641,0.438,0.422,0.609,13973.099609375,13973.099609375,lb.,11700.0,40.2285842895508,9914.0,48.5779151916504,0.165000006556511,7390.0,6193.0,1197.0,16.2,26.2,3226.0,4166.0,4358.0,5910.0,4358.0,26.26057529610829,17356.0,22.35538142429132,14.754474529600731,81.67780594607052,18.32219405392948,11.529154182991473,0.5588845356072828,1.0716755012675732,1.0984161528231169,0.0014478997409868,0.0154040444666097,0.5550641016792309,474809.0,19284.444444444445
676,2013,Eek,90.0,YES,Bethel Census Area,0.9,0.1,Fish,0.969,0.797,0.75,0.703,0.719,45907.5,45907.5,lb.,844444.8125,132.167251586914,32645.30078125,136.430709838867,0.541999995708466,7390.0,6193.0,1197.0,16.2,26.2,3226.0,4166.0,4358.0,5910.0,4358.0,26.26057529610829,17356.0,22.35538142429132,14.754474529600731,81.67780594607052,18.32219405392948,11.529154182991473,0.5588845356072828,1.0716755012675732,1.0984161528231169,0.0014478997409868,0.0154040444666097,0.5550641016792309,474809.0,19284.444444444445
1938,2013,Pilot Station,128.0,YES,Kusilvak Census Area,1.7,0.6,Plants/Greens/Mushrooms,0.755,0.702,0.681,0.213,0.138,303.5,303.5,lb.,35496.30078125,0.484515249729157,222.399993896484,0.641470909118652,0.003000000026077,2771.0,2114.0,657.0,23.7,22.0,1451.0,1913.0,1744.0,2191.0,1744.0,20.40164308534916,7678.0,31.23209169054441,24.139908256880734,90.4662672570982,9.533732742901798,3.5946861161760872,0.1953633758791352,0.4949205522271425,1.108761329305136,,,,,4516.470588235295
1937,2013,Pilot Station,128.0,YES,Kusilvak Census Area,1.7,0.6,Birds and Eggs,0.872,0.628,0.628,0.457,0.468,5900.89990234375,5900.89990234375,lb.,172800.0,9.42059421539307,4315.7998046875,10.7992181777954,0.0599999986588955,2771.0,2114.0,657.0,23.7,22.0,1451.0,1913.0,1744.0,2191.0,1744.0,20.40164308534916,7678.0,31.23209169054441,24.139908256880734,90.4662672570982,9.533732742901798,3.5946861161760872,0.1953633758791352,0.4949205522271425,1.108761329305136,,,,,4516.470588235295
1936,2013,Pilot Station,128.0,YES,Kusilvak Census Area,1.7,0.6,Marine Mammals,0.638,0.085,0.032,0.106,0.628,5388.10009765625,5388.10009765625,lb.,800.0,8.60190200805664,5285.0,13.4763135910034,0.0540000014007092,2771.0,2114.0,657.0,23.7,22.0,1451.0,1913.0,1744.0,2191.0,1744.0,20.40164308534916,7678.0,31.23209169054441,24.139908256880734,90.4662672570982,9.533732742901798,3.5946861161760872,0.1953633758791352,0.4949205522271425,1.108761329305136,,,,,4516.470588235295
2900,2013,Nelchina,29.0,YES,Copper River Census Area,,,Birds and Eggs,0.277,0.222,0.222,0.0,0.055,25.8999996185303,25.8999996185303,lb.,23.0,0.342553198337555,16.1000003814697,1.23665404319763,0.0020000000949949,,,,,,,,,,,,,,,,,,,,,,,,,
2772,2013,Mendeltna,14.0,YES,Copper River Census Area,,,Marine Mammals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lb.,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2771,2013,Mendeltna,14.0,YES,Copper River Census Area,,,Land Mammals,1.0,0.8,0.1,0.4,0.9,364.0,364.0,lb.,2.0,10.8333330154419,260.0,10.8333330154419,0.204999998211861,,,,,,,,,,,,,,,,,,,,,,,,,
2770,2013,Mendeltna,14.0,YES,Copper River Census Area,,,Fish,1.0,0.9,0.9,0.7,0.7,1113.80004882813,1113.80004882813,lb.,289.0,33.1503524780273,795.599975585938,33.1503524780273,0.629000008106232,,,,,,,,,,,,,,,,,,,,,,,,,
2897,2013,Nelchina,29.0,YES,Copper River Census Area,,,Fish,0.833,0.666,0.666,0.555,0.611,2737.5,2737.5,lb.,561.900024414063,36.1528587341309,1693.0,43.4007911682129,0.281000018119812,,,,,,,,,,,,,,,,,,,,,,,,,
2898,2013,Nelchina,29.0,YES,Copper River Census Area,,,Land Mammals,0.722,0.722,0.611,0.555,0.444,5707.2998046875,5707.2998046875,lb.,28.0,75.3723373413086,3542.5,104.393829345703,0.587000012397766,,,,,,,,,,,,,,,,,,,,,,,,,
2899,2013,Nelchina,29.0,YES,Copper River Census Area,,,Marine Mammals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lb.,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
116,2014,Anaktuvuk Pass,99.0,YES,North Slope Borough,4.8,0.1,Fish,0.906,0.774,0.774,0.604,0.736,10448.2001953125,10448.2001953125,lb.,2627.60009765625,32.9028396606445,5521.7001953125,36.3302154541016,0.0839999988675118,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006792,71357.0,2003.75
117,2014,Anaktuvuk Pass,99.0,YES,North Slope Borough,4.8,0.1,Land Mammals,0.887,0.509,0.434,0.491,0.792,111337.3984375,111337.3984375,lb.,639.0,350.616821289063,59604.8984375,395.376403808594,0.89599996805191,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006792,71357.0,2003.75
118,2014,Anaktuvuk Pass,99.0,YES,North Slope Borough,4.8,0.1,Marine Mammals,0.623,0.019,0.0,0.245,0.623,0.0,0.0,lb.,0.0,0.0,0.0,0.0,0.0,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006792,71357.0,2003.75
119,2014,Anaktuvuk Pass,99.0,YES,North Slope Borough,4.8,0.1,Birds and Eggs,0.453,0.283,0.245,0.208,0.302,806.900024414063,806.900024414063,lb.,330.0,2.5408821105957,432.0,5.61111450195313,0.006000000052154,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006792,71357.0,2003.75
120,2014,Anaktuvuk Pass,99.0,YES,North Slope Borough,4.8,0.1,Plants/Greens/Mushrooms,0.245,0.226,0.226,0.132,0.057,427.100006103516,427.100006103516,lb.,62.5999984741211,1.34485280513763,223.5,5.48286151885986,0.003000000026077,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006792,71357.0,2003.75
1734,2014,Northway,73.0,YES,Southeast Fairbanks Census Area,,,Land Mammals,0.982,0.8,0.618,0.545,0.782,19869.19921875,19869.19921875,lb.,1630.0,102.534103393555,14970.0,104.432876586914,0.327000021934509,2908.0,2530.0,378.0,13.0,35.1,1466.0,5586.0,2156.0,3904.0,2156.0,44.77459016393443,7044.0,13.458262350936966,6.539888682745826,11.172629187961386,88.82737081203862,80.56501987507099,1.0647359454855196,1.036342986939239,1.24688995215311,0.0013280365845208,0.013453588008407,0.4771014567079725,4482.0,
1735,2014,Northway,73.0,YES,Southeast Fairbanks Census Area,,,Marine Mammals,0.091,0.0,0.0,0.018,0.091,0.0,0.0,lb.,0.0,0.0,0.0,0.0,0.0,2908.0,2530.0,378.0,13.0,35.1,1466.0,5586.0,2156.0,3904.0,2156.0,44.77459016393443,7044.0,13.458262350936966,6.539888682745826,11.172629187961386,88.82737081203862,80.56501987507099,1.0647359454855196,1.036342986939239,1.24688995215311,0.0013280365845208,0.013453588008407,0.4771014567079725,4482.0,
1929,2014,Pilot Point,23.0,YES,Lake and Peninsula Borough,25.4,115.1,Fish,0.01,0.008,0.008,0.006,0.008,10046.099609375,10046.099609375,lb.,1771.19995117188,157.98762512207,7425.39990234375,157.98762512207,0.75,641.0,538.0,103.0,16.1,28.9,365.0,2372.0,510.0,1497.0,510.0,65.93186372745491,1490.0,17.85234899328859,9.803921568627452,71.14093959731544,28.85906040268457,22.34899328859061,0.5369127516778524,1.2080536912751678,0.9682959048877148,0.0,0.0191591271953166,0.4954066349998119,64320.0,58.66141732283465
1733,2014,Northway,73.0,YES,Southeast Fairbanks Census Area,,,Fish,0.982,0.782,0.745,0.655,0.764,31866.30078125,31866.30078125,lb.,7966.0,164.444183349609,23754.19921875,167.489440917969,0.523999989032745,2908.0,2530.0,378.0,13.0,35.1,1466.0,5586.0,2156.0,3904.0,2156.0,44.77459016393443,7044.0,13.458262350936966,6.539888682745826,11.172629187961386,88.82737081203862,80.56501987507099,1.0647359454855196,1.036342986939239,1.24688995215311,0.0013280365845208,0.013453588008407,0.4771014567079725,4482.0,
1339,2014,Kotlik,120.0,YES,Kusilvak Census Area,3.8,0.8,Fish,0.968,0.796,0.785,0.591,0.785,37275.80078125,37275.80078125,lb.,27091.51953125,70.8057479858399,27091.51953125,73.1659393310547,1.0,2812.0,2152.0,660.0,23.5,22.5,1435.0,2385.0,1690.0,2192.0,1690.0,22.9014598540146,7778.0,32.86191823090769,24.970414201183434,88.91745950115711,11.08254049884289,4.075597840061713,0.2699922859346876,0.4371303677037799,1.1199236849277732,0.0003906911326135,0.0225298553140505,0.5247840407068475,66211.0,2046.842105263158
1956,2014,Point Hope,176.0,YES,North Slope Borough,6.3,0.1,Fish,0.99,0.714,0.714,0.724,0.857,61306.69921875,61306.69921875,lb.,30124.30078125,83.3143310546875,35386.3984375,84.1154327392578,0.185000002384186,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006792,71357.0,1526.6666666666667
1939,2014,Pilot Station,134.0,YES,Kusilvak Census Area,1.7,0.6,Fish,0.865,0.584,0.573,0.461,0.674,16917.6875,16917.6875,lb.,11232.419921875,31.6517581939697,11232.419921875,36.5844993591309,1.0,2812.0,2152.0,660.0,23.5,22.5,1435.0,2385.0,1690.0,2192.0,1690.0,22.9014598540146,7778.0,32.86191823090769,24.970414201183434,88.91745950115711,11.08254049884289,4.075597840061713,0.2699922859346876,0.4371303677037799,1.1199236849277732,0.0003906911326135,0.0225298553140505,0.5247840407068475,66211.0,4575.294117647059
1957,2014,Point Hope,176.0,YES,North Slope Borough,6.3,0.1,Land Mammals,0.924,0.562,0.314,0.524,0.8,25155.69921875,25155.69921875,lb.,142.0,34.185977935791,14960.0,37.0054397583008,0.0759999975562096,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006792,71357.0,1526.6666666666667
231,2014,Utqiagvik (Barrow),1584.0,,,,,Plants/Greens/Mushrooms,0.112,0.077,0.077,0.027,0.046,153.600006103516,153.600006103516,lb.,24.1000003814697,0.0289087258279324,24.7999992370606,0.25818482041359,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
230,2014,Utqiagvik (Barrow),1584.0,,,,,Birds and Eggs,0.544,0.344,0.309,0.297,0.375,50021.5,50021.5,lb.,3878.0,9.41199111938477,8195.2001953125,17.2886924743652,0.0259999986737967,,,,,,,,,,,,,,,,,,,,,,,,,
1736,2014,Northway,73.0,YES,Southeast Fairbanks Census Area,,,Birds and Eggs,0.8,0.691,0.673,0.364,0.255,5343.0,5343.0,lb.,2775.0,27.5724506378174,3964.69995117188,34.4655609130859,0.0879999995231628,2908.0,2530.0,378.0,13.0,35.1,1466.0,5586.0,2156.0,3904.0,2156.0,44.77459016393443,7044.0,13.458262350936966,6.539888682745826,11.172629187961386,88.82737081203862,80.56501987507099,1.0647359454855196,1.036342986939239,1.24688995215311,0.0013280365845208,0.013453588008407,0.4771014567079725,4482.0,
1267,2014,Klukwan,32.0,YES,Hoonah-Angoon Census Area,,,Plants/Greens/Mushrooms,25.0,25.0,25.0,12.5,4.1,33.2999992370605,33.2999992370605,Lbs.,22.0,0.520833313465118,25.0,0.0208333339542151,0.100000001490116,1134.0,965.0,169.0,14.9,47.5,557.0,11308.0,909.0,1668.0,909.0,45.50359712230216,2126.0,14.957666980244593,6.820682068206821,36.54750705550329,63.45249294449671,50.09407337723424,0.5644402634054563,1.975540921919097,1.1388329979879277,0.0013852608248238,0.0140505026517849,0.4773446327683616,63551.0,
2039,2014,Port Graham,58.0,YES,Kenai Peninsula Borough,,,Marine Mammals,0.756,0.268,0.195,0.268,0.659,1154.30004882813,1154.30004882813,lb.,29.0,7.77142763137817,816.0,10.2783403396606,0.0359999984502792,27867.0,25712.0,2155.0,7.7,40.5,14112.0,2973.0,21559.0,30638.0,21559.0,29.633135322148966,56687.0,9.06380651648526,3.812792801150332,7.76544886834724,92.23455113165276,84.23624464162859,0.5909644186497787,1.1784006915165737,1.0977315620027384,0.0052947809479425,0.0074532623756402,0.4959672469876429,67076.0,
2040,2014,Port Graham,58.0,YES,Kenai Peninsula Borough,,,Birds and Eggs,0.39,0.317,0.293,0.146,0.244,103.699996948242,103.699996948242,lb.,100.0,0.698095142841339,73.3000030517578,1.78886890411377,0.003000000026077,27867.0,25712.0,2155.0,7.7,40.5,14112.0,2973.0,21559.0,30638.0,21559.0,29.633135322148966,56687.0,9.06380651648526,3.812792801150332,7.76544886834724,92.23455113165276,84.23624464162859,0.5909644186497787,1.1784006915165737,1.0977315620027384,0.0052947809479425,0.0074532623756402,0.4959672469876429,67076.0,
689,2014,Egegik,25.0,YES,Lake and Peninsula Borough,32.8,101.2,Birds and Eggs,0.006,0.006,0.005,0.003,0.002,476.799987792969,476.799987792969,lb.,577.700012207031,6.69192981719971,381.399993896484,11.1532163619995,0.0430000014603138,641.0,538.0,103.0,16.1,28.9,365.0,2372.0,510.0,1497.0,510.0,65.93186372745491,1490.0,17.85234899328859,9.803921568627452,71.14093959731544,28.85906040268457,22.34899328859061,0.5369127516778524,1.2080536912751678,0.9682959048877148,0.0,0.0191591271953166,0.4954066349998119,64320.0,45.426829268292686
688,2014,Egegik,25.0,YES,Lake and Peninsula Borough,32.8,101.2,Marine Mammals,0.0,0.001,0.0,0.0,0.0,0.0,0.0,lb.,0.0,0.0,0.0,,0.0,641.0,538.0,103.0,16.1,28.9,365.0,2372.0,510.0,1497.0,510.0,65.93186372745491,1490.0,17.85234899328859,9.803921568627452,71.14093959731544,28.85906040268457,22.34899328859061,0.5369127516778524,1.2080536912751678,0.9682959048877148,0.0,0.0191591271953166,0.4954066349998119,64320.0,45.426829268292686
687,2014,Egegik,25.0,YES,Lake and Peninsula Borough,32.8,101.2,Land Mammals,0.006,0.004,0.001,0.001,0.005,7.09999990463257,7.09999990463257,lb.,8.0,0.0997229889035225,5.69999980926514,0.181314527988434,0.0010000000474974,641.0,538.0,103.0,16.1,28.9,365.0,2372.0,510.0,1497.0,510.0,65.93186372745491,1490.0,17.85234899328859,9.803921568627452,71.14093959731544,28.85906040268457,22.34899328859061,0.5369127516778524,1.2080536912751678,0.9682959048877148,0.0,0.0191591271953166,0.4954066349998119,64320.0,45.426829268292686
686,2014,Egegik,25.0,YES,Lake and Peninsula Borough,32.8,101.2,Fish,0.009,0.009,0.008,0.004,0.005,10320.400390625,10320.400390625,lb.,1791.5,144.847091674805,8256.2998046875,170.408340454102,0.933000028133392,641.0,538.0,103.0,16.1,28.9,365.0,2372.0,510.0,1497.0,510.0,65.93186372745491,1490.0,17.85234899328859,9.803921568627452,71.14093959731544,28.85906040268457,22.34899328859061,0.5369127516778524,1.2080536912751678,0.9682959048877148,0.0,0.0191591271953166,0.4954066349998119,64320.0,45.426829268292686
1764,2014,Nuiqsut,108.0,YES,North Slope Borough,9.2,,Plants/Greens/Mushrooms,0.155,0.069,0.069,0.034,0.121,6.59999990463257,6.59999990463257,lb.,3.5,0.0158130750060081,3.5,0.101906478404999,0.0,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006792,71357.0,1045.4347826086955
1763,2014,Nuiqsut,108.0,YES,North Slope Borough,9.2,,Birds and Eggs,0.793,0.724,0.672,0.534,0.379,4857.2001953125,4857.2001953125,lb.,1032.0,11.697340965271,2608.5,14.7488212585449,0.0129999993368983,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006792,71357.0,1045.4347826086955
1762,2014,Nuiqsut,108.0,YES,North Slope Borough,9.2,,Marine Mammals,0.948,0.552,0.397,0.707,0.948,169366.5,169366.5,lb.,96.0,407.874847412109,159514.796875,430.12255859375,0.455000013113022,4338.0,4084.0,254.0,5.9,34.3,1509.0,8716.0,1977.0,2517.0,1977.0,21.454112038140643,9618.0,9.99168226242462,6.87910976226606,52.7760449157829,47.223955084217096,32.81347473487212,0.4470783946766479,4.70991890205864,1.7432972047917854,0.0016072890558683,0.0136117291918851,0.5483938941006792,71357.0,1045.4347826086955
