X,Y,OBJECTID,CommunityName,EntityName,PreKindergarten,Kindergarten,FirstGrade,SecondGrade,ThirdGrade,FourthGrade,FifthGrade,SixthGrade,SeventhGrade,EighthGrade,NinthGrade,TenthGrade,EleventhGrade,TwelfthGrade,TotalEnrollmentK12,TotalEnrollmentPK12,PeriodStartDate,PeriodEndDate,SchoolYear,DataYear,AsOfDate
-16644976.7820165,8695324.50085558,113,Anchorage,Alpenglow Elementary,0,75,61,87,83,74,63,73,0,0,0,0,0,0,516,516,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16644976.7820165,8695324.50085558,114,Anchorage,Alpenglow Elementary,1,93,77,73,75,99,82,81,0,0,0,0,0,0,580,581,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16644976.7820165,8695324.50085558,115,Anchorage,Alpenglow Elementary,1,75,74,75,91,83,74,95,0,0,0,0,0,0,567,568,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16644976.7820165,8695324.50085558,116,Anchorage,Alpenglow Elementary,2,68,88,95,64,88,80,81,0,0,0,0,0,0,564,566,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16644976.7820165,8695324.50085558,117,Anchorage,Alpenglow Elementary,0,55,80,80,77,64,93,68,0,0,0,0,0,0,517,517,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16644976.7820165,8695324.50085558,118,Anchorage,Alpenglow Elementary,2,74,75,92,86,72,83,72,0,0,0,0,0,0,554,556,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16441082.2776727,9568160.52721294,119,Fairbanks,Alternative Learning Systems,10,0,2,0,2,1,1,3,10,5,14,13,22,28,101,111,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16441082.2776727,9568160.52721294,120,Fairbanks,Alternative Learning Systems,7,0,2,0,6,3,2,2,12,21,11,10,20,37,126,133,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16441082.2776727,9568160.52721294,121,Fairbanks,Alternative Learning Systems,5,0,3,1,2,3,6,4,7,8,9,23,16,27,109,114,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16441082.2776727,9568160.52721294,122,Fairbanks,Alternative Learning Systems,1,2,0,2,3,2,3,4,6,12,12,15,19,26,106,107,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16441082.2776727,9568160.52721294,123,Fairbanks,Alternative Learning Systems,12,3,2,2,1,2,2,3,7,10,10,14,16,27,99,111,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-17572835.6790372,10180440.133751,124,Ambler,Ambler School,5,7,7,6,7,4,4,7,5,7,4,4,2,1,65,70,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-17572835.6790372,10180440.133751,125,Ambler,Ambler School,10,11,7,9,6,6,5,10,5,6,6,3,4,4,82,92,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-17572835.6790372,10180440.133751,126,Ambler,Ambler School,8,7,4,3,5,5,9,5,7,4,6,4,6,3,68,76,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-17572835.6790372,10180440.133751,127,Ambler,Ambler School,4,6,5,6,7,6,5,5,4,5,8,4,3,1,65,69,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-17572835.6790372,10180440.133751,128,Ambler,Ambler School,9,7,6,7,5,4,7,5,9,5,7,2,1,3,68,77,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-17572835.6790372,10180440.133751,129,Ambler,Ambler School,7,5,4,6,7,9,6,6,4,5,7,6,5,1,71,78,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16641643.6556043,8759938.13814955,130,Meadow Lakes,American Charter Academy,0,9,8,13,12,14,14,15,25,28,21,11,7,14,191,191,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16641643.6556043,8759938.13814955,131,Meadow Lakes,American Charter Academy,0,17,25,16,14,17,22,24,19,19,7,3,3,5,191,191,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16641643.6556043,8759938.13814955,132,Meadow Lakes,American Charter Academy,0,0,0,13,13,7,10,18,26,31,17,11,18,21,185,185,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16641643.6556043,8759938.13814955,133,Meadow Lakes,American Charter Academy,0,10,9,9,18,16,15,24,14,22,15,16,8,9,185,185,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16641643.6556043,8759938.13814955,134,Meadow Lakes,American Charter Academy,0,19,17,11,13,18,16,20,21,13,7,4,5,10,174,174,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16641643.6556043,8759938.13814955,135,Meadow Lakes,American Charter Academy,0,17,23,26,19,17,21,26,26,19,6,7,2,2,211,211,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16668411.9690518,8670158.00945646,136,Anchorage,Anchorage STrEaM Academy,0,0,0,0,0,0,0,37,52,20,0,0,0,0,109,109,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16668411.9690518,8670158.00945646,137,Anchorage,Anchorage STrEaM Academy,0,0,0,0,0,0,0,38,18,17,0,0,0,0,73,73,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16372155.9481372,9524564.18580272,138,Moose Creek,Anderson-Crawford Elementary,10,84,76,78,0,0,0,0,0,0,0,0,0,0,238,248,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16372155.9481372,9524564.18580272,139,Moose Creek,Anderson-Crawford Elementary,16,92,83,87,0,0,0,0,0,0,0,0,0,0,262,278,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16372155.9481372,9524564.18580272,140,Moose Creek,Anderson-Crawford Elementary,7,68,70,71,0,0,0,0,0,0,0,0,0,0,209,216,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16372155.9481372,9524564.18580272,141,Moose Creek,Anderson-Crawford Elementary,3,76,81,81,0,0,0,0,0,0,0,0,0,0,238,241,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16372155.9481372,9524564.18580272,142,Moose Creek,Anderson-Crawford Elementary,10,71,80,77,0,0,0,0,0,0,0,0,0,0,228,238,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16607588.5479591,9437426.47877058,143,Anderson,Anderson School,0,1,0,2,1,3,1,3,0,1,2,2,3,0,19,19,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16607588.5479591,9437426.47877058,144,Anderson,Anderson School,0,0,1,1,0,1,4,1,1,2,2,1,2,0,16,16,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16607588.5479591,9437426.47877058,145,Anderson,Anderson School,0,5,1,3,3,2,1,3,5,0,2,2,2,3,32,32,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16607588.5479591,9437426.47877058,146,Anderson,Anderson School,1,1,0,6,3,4,5,1,1,2,4,2,0,4,33,34,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16607588.5479591,9437426.47877058,147,Anderson,Anderson School,1,1,1,2,1,3,0,1,3,1,4,4,0,2,23,24,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16607588.5479591,9437426.47877058,148,Anderson,Anderson School,0,0,7,2,4,4,1,1,3,3,1,0,2,3,31,31,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-17600580.2744378,9534428.35110724,149,Nulato,Andrew K. Demoski School,1,5,1,4,8,2,7,2,1,0,4,2,3,7,46,47,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-17600580.2744378,9534428.35110724,150,Nulato,Andrew K. Demoski School,1,4,7,2,1,0,2,1,5,6,4,1,1,6,40,41,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-17600580.2744378,9534428.35110724,151,Nulato,Andrew K. Demoski School,2,2,5,2,4,7,1,7,2,1,0,5,3,6,45,47,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-17600580.2744378,9534428.35110724,152,Nulato,Andrew K. Demoski School,2,2,6,6,2,7,3,1,0,2,2,2,2,5,40,42,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-17600580.2744378,9534428.35110724,153,Nulato,Andrew K. Demoski School,1,7,3,7,2,1,0,2,2,8,4,3,2,2,43,44,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-17600580.2744378,9534428.35110724,154,Nulato,Andrew K. Demoski School,1,1,7,1,7,2,1,0,1,2,1,3,4,2,32,33,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-14981898.0075478,7862535.08847488,155,Angoon,Angoon School,1,4,6,5,8,10,6,8,7,6,3,3,7,5,78,79,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-14981898.0075478,7862535.08847488,156,Angoon,Angoon School,2,6,9,7,6,7,6,2,3,4,4,4,3,7,68,70,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-14981898.0075478,7862535.08847488,157,Angoon,Angoon School,2,9,8,7,7,7,3,3,4,6,7,3,7,7,78,80,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-14981898.0075478,7862535.08847488,158,Angoon,Angoon School,3,9,7,7,7,3,3,3,7,7,5,6,6,2,72,75,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-14981898.0075478,7862535.08847488,159,Angoon,Angoon School,1,7,6,8,3,3,2,6,8,3,7,6,2,4,65,66,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-14981898.0075478,7862535.08847488,160,Angoon,Angoon School,1,5,6,8,8,6,7,7,4,4,4,7,5,3,74,75,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-17761036.7213536,8760373.65394975,161,Aniak,Aniak Jr/Sr High School,0,0,0,0,0,0,0,0,9,6,13,10,11,8,57,57,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-17761036.7213536,8760373.65394975,162,Aniak,Aniak Jr/Sr High School,0,0,0,0,0,0,0,0,7,12,15,8,10,7,59,59,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-17761036.7213536,8760373.65394975,163,Aniak,Aniak Jr/Sr High School,0,0,0,0,0,0,0,0,11,7,6,9,13,9,55,55,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-17761036.7213536,8760373.65394975,164,Aniak,Aniak Jr/Sr High School,0,0,0,0,0,0,0,0,7,10,9,12,10,8,56,56,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-17761036.7213536,8760373.65394975,165,Aniak,Aniak Jr/Sr High School,0,0,0,0,0,0,0,0,6,13,6,10,7,12,54,54,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-17761036.7213536,8760373.65394975,166,Aniak,Aniak Jr/Sr High School,0,0,0,0,0,0,0,0,9,11,3,8,6,14,51,51,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-18063237.3267525,9507931.46963159,167,Elim,Aniguiin School,18,10,9,9,9,5,9,4,8,7,4,5,5,2,86,104,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-18063237.3267525,9507931.46963159,168,Elim,Aniguiin School,7,15,9,10,11,10,4,10,4,9,7,3,5,6,103,110,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-18063237.3267525,9507931.46963159,169,Elim,Aniguiin School,15,10,11,9,9,9,8,4,7,3,10,6,3,8,97,112,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-18063237.3267525,9507931.46963159,170,Elim,Aniguiin School,14,11,13,7,11,10,11,9,9,4,6,5,8,6,110,124,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-18063237.3267525,9507931.46963159,171,Elim,Aniguiin School,11,13,7,12,8,10,10,10,4,8,4,9,7,2,104,115,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-18063237.3267525,9507931.46963159,172,Elim,Aniguiin School,17,9,7,9,4,9,5,9,7,6,6,5,2,6,84,101,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-18084586.6818609,8602090.54140091,173,Nunapitchuk,Anna Tobeluk Memorial School,1,9,19,17,14,28,13,8,19,19,18,6,5,6,181,182,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-18084586.6818609,8602090.54140091,174,Nunapitchuk,Anna Tobeluk Memorial School,1,11,22,18,22,8,19,21,12,30,18,6,12,11,210,211,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-18084586.6818609,8602090.54140091,175,Nunapitchuk,Anna Tobeluk Memorial School,0,18,21,8,21,18,13,29,13,9,26,14,8,4,202,202,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-18084586.6818609,8602090.54140091,176,Nunapitchuk,Anna Tobeluk Memorial School,2,21,9,20,18,13,28,13,9,16,19,8,4,4,182,184,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-18084586.6818609,8602090.54140091,177,Nunapitchuk,Anna Tobeluk Memorial School,2,24,18,23,10,19,17,13,28,12,16,15,13,6,214,216,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-18084586.6818609,8602090.54140091,178,Nunapitchuk,Anna Tobeluk Memorial School,1,20,20,13,29,13,8,17,21,14,14,8,2,4,183,184,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16446874.9214048,9571096.31385754,179,Fairbanks,Anne Wien Elementary,18,57,42,57,61,54,55,47,0,0,0,0,0,0,373,391,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16446874.9214048,9571096.31385754,180,Fairbanks,Anne Wien Elementary,29,58,58,52,59,51,53,47,0,0,0,0,0,0,378,407,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16446874.9214048,9571096.31385754,181,Fairbanks,Anne Wien Elementary,19,48,65,46,51,54,46,49,0,0,0,0,0,0,359,378,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16446874.9214048,9571096.31385754,182,Fairbanks,Anne Wien Elementary,13,44,57,59,59,54,43,56,0,0,0,0,0,0,372,385,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16446874.9214048,9571096.31385754,183,Fairbanks,Anne Wien Elementary,18,67,56,60,61,47,61,50,0,0,0,0,0,0,402,420,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-18037887.2248422,9218573.63590693,184,Saint Michael,Anthony A. Andrews School,16,13,14,17,9,17,12,11,7,16,10,9,13,6,154,170,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-18037887.2248422,9218573.63590693,185,Saint Michael,Anthony A. Andrews School,26,13,18,10,18,14,15,7,18,11,8,12,6,6,156,182,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-18037887.2248422,9218573.63590693,186,Saint Michael,Anthony A. Andrews School,19,13,12,13,16,8,16,12,13,8,13,10,9,14,157,176,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-18037887.2248422,9218573.63590693,187,Saint Michael,Anthony A. Andrews School,18,4,15,15,13,11,15,7,13,11,14,4,10,9,141,159,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-18037887.2248422,9218573.63590693,188,Saint Michael,Anthony A. Andrews School,11,15,14,11,12,17,12,14,14,14,8,14,11,13,169,180,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-18037887.2248422,9218573.63590693,189,Saint Michael,Anthony A. Andrews School,28,20,11,17,14,14,8,17,8,12,11,5,2,12,151,179,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-18412919.2350458,9488875.602191,190,Nome,Anvil City Science Academy,0,0,0,0,0,0,12,11,11,11,0,0,0,0,45,45,2016/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-18412919.2350458,9488875.602191,191,Nome,Anvil City Science Academy,0,0,0,0,0,0,15,15,14,15,0,0,0,0,59,59,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-18412919.2350458,9488875.602191,192,Nome,Anvil City Science Academy,0,0,0,0,0,0,15,15,15,15,0,0,0,0,60,60,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-18412919.2350458,9488875.602191,193,Nome,Anvil City Science Academy,0,0,0,0,0,0,15,15,16,15,0,0,0,0,61,61,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-18412919.2350458,9488875.602191,194,Nome,Anvil City Science Academy,0,0,0,0,0,0,11,12,11,11,0,0,0,0,45,45,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-18412919.2350458,9488875.602191,195,Nome,Anvil City Science Academy,0,0,0,0,0,0,15,15,15,15,0,0,0,0,60,60,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-17927307.6000088,10108603.8742004,196,Noorvik,Aqqaluk High/Noorvik Elementary,19,22,12,15,14,20,13,9,19,11,18,17,10,5,185,204,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-17927307.6000088,10108603.8742004,197,Noorvik,Aqqaluk High/Noorvik Elementary,22,12,15,12,21,12,9,19,12,14,23,12,6,2,169,191,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-17927307.6000088,10108603.8742004,198,Noorvik,Aqqaluk High/Noorvik Elementary,17,17,20,11,15,13,20,13,9,18,18,14,8,8,184,201,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-17927307.6000088,10108603.8742004,199,Noorvik,Aqqaluk High/Noorvik Elementary,13,19,18,13,21,11,15,12,19,13,12,16,9,6,184,197,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-17927307.6000088,10108603.8742004,200,Noorvik,Aqqaluk High/Noorvik Elementary,20,20,14,22,11,15,12,21,12,8,20,11,10,6,182,202,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-17927307.6000088,10108603.8742004,201,Noorvik,Aqqaluk High/Noorvik Elementary,13,14,14,21,12,9,20,13,14,11,22,12,4,8,174,187,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16688669.1246649,8670101.39195492,202,Anchorage,Aquarian Charter School,0,60,60,58,56,50,46,42,0,0,0,0,0,0,372,372,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16688669.1246649,8670101.39195492,203,Anchorage,Aquarian Charter School,0,60,58,59,53,51,49,48,0,0,0,0,0,0,378,378,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16688669.1246649,8670101.39195492,204,Anchorage,Aquarian Charter School,0,59,60,55,60,53,51,47,0,0,0,0,0,0,385,385,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16688669.1246649,8670101.39195492,205,Anchorage,Aquarian Charter School,0,60,59,56,52,54,49,47,0,0,0,0,0,0,377,377,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16688669.1246649,8670101.39195492,206,Anchorage,Aquarian Charter School,0,61,60,60,56,52,47,41,0,0,0,0,0,0,377,377,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16688669.1246649,8670101.39195492,207,Anchorage,Aquarian Charter School,0,58,61,55,55,55,50,45,0,0,0,0,0,0,379,379,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16440852.7281998,9563020.15764904,208,Fort Wainwright,Arctic Light Elementary,16,119,91,76,70,72,49,43,0,0,0,0,0,0,520,536,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-16440852.7281998,9563020.15764904,209,Fort Wainwright,Arctic Light Elementary,17,95,93,83,85,58,54,53,0,0,0,0,0,0,521,538,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16440852.7281998,9563020.15764904,210,Fort Wainwright,Arctic Light Elementary,15,87,119,79,82,58,58,45,0,0,0,0,0,0,528,543,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16440852.7281998,9563020.15764904,211,Fort Wainwright,Arctic Light Elementary,19,100,94,81,71,69,69,35,0,0,0,0,0,0,519,538,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16440852.7281998,9563020.15764904,212,Fort Wainwright,Arctic Light Elementary,19,102,102,90,74,71,56,35,0,0,0,0,0,0,530,549,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16440852.7281998,9563020.15764904,213,Fort Wainwright,Arctic Light Elementary,27,106,87,94,73,87,51,52,0,0,0,0,0,0,550,577,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16200942.1844187,10485276.6339908,214,Arctic Village,Arctic Village School,3,4,0,1,1,5,1,1,1,3,2,3,1,2,25,28,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
-16200942.1844187,10485276.6339908,215,Arctic Village,Arctic Village School,1,5,4,6,4,4,1,1,1,5,2,2,1,3,39,40,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-16200942.1844187,10485276.6339908,216,Arctic Village,Arctic Village School,0,3,3,4,5,4,2,0,1,1,2,2,2,4,33,33,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-16200942.1844187,10485276.6339908,217,Arctic Village,Arctic Village School,7,4,4,4,4,0,1,1,4,1,3,2,3,0,31,38,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-16200942.1844187,10485276.6339908,218,Arctic Village,Arctic Village School,2,4,3,0,1,2,5,1,1,2,3,1,3,1,27,29,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-16200942.1844187,10485276.6339908,219,Arctic Village,Arctic Village School,0,5,7,3,1,2,2,5,1,3,1,2,2,1,35,35,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-18013417.6093424,8182982.45474827,220,Platinum,Arviq School,0,2,1,0,2,0,0,3,2,1,0,0,0,0,11,11,2017/07/01 08:00:00+00,2018/06/30 08:00:00+00,2017/2018,2018,2017/10/01 08:00:00+00
-18013417.6093424,8182982.45474827,221,Platinum,Arviq School,0,0,0,2,0,2,1,1,0,3,3,1,0,0,13,13,2015/07/01 08:00:00+00,2016/06/30 08:00:00+00,2015/2016,2016,2015/10/01 08:00:00+00
-18013417.6093424,8182982.45474827,222,Platinum,Arviq School,0,3,2,3,2,3,0,3,2,1,2,1,0,0,22,22,2013/07/01 08:00:00+00,2014/06/30 08:00:00+00,2013/2014,2014,2013/10/01 08:00:00+00
-18013417.6093424,8182982.45474827,223,Platinum,Arviq School,0,1,2,0,3,1,2,0,3,2,2,1,1,0,18,18,2014/07/01 08:00:00+00,2015/06/30 08:00:00+00,2014/2015,2015,2014/10/01 08:00:00+00
-18013417.6093424,8182982.45474827,224,Platinum,Arviq School,0,1,0,0,2,0,2,2,1,1,1,2,1,0,13,13,2016/07/01 08:00:00+00,2017/06/30 08:00:00+00,2016/2017,2017,2016/10/01 08:00:00+00
-18013417.6093424,8182982.45474827,225,Platinum,Arviq School,0,2,2,3,3,0,3,2,2,0,1,0,0,0,18,18,2012/07/01 08:00:00+00,2013/06/30 08:00:00+00,2012/2013,2013,2012/10/01 08:00:00+00
