X,Y,OBJECTID,CommunityName,EntityName,GradCount,DataYear,AsOfDate,SchoolDistrict,Shape
-16328537.0627718,8595688.23238746,1244,Tatitlek,Tatitlek Community School,2,2017,2018/01/17 09:00:00+00,Chugach Schools,
-16825208.3668088,8641474.1161476,1245,Tyonek,Tebughna School,0,2017,2018/01/17 09:00:00+00,Kenai Peninsula Borough Schools,
-16825208.3668088,8641474.1161476,1246,Tyonek,Tebughna School,2,2016,2017/02/21 09:00:00+00,Kenai Peninsula Borough Schools,
-16825208.3668088,8641474.1161476,1247,Tyonek,Tebughna School,0,2015,2016/03/09 09:00:00+00,Kenai Peninsula Borough Schools,
-16825208.3668088,8641474.1161476,1248,Tyonek,Tebughna School,0,2014,2015/01/23 09:00:00+00,Kenai Peninsula Borough Schools,
-16825208.3668088,8641474.1161476,1249,Tyonek,Tebughna School,2,2013,2014/01/22 09:00:00+00,Kenai Peninsula Borough Schools,
-15052931.3952993,7921407.31497484,1250,Tenakee Springs,Tenakee Springs School,0,2013,2014/01/22 09:00:00+00,Chatham Schools,
-15052931.3952993,7921407.31497484,1251,Tenakee Springs,Tenakee Springs School,1,2015,2016/03/09 09:00:00+00,Chatham Schools,
-15052931.3952993,7921407.31497484,1252,Tenakee Springs,Tenakee Springs School,0,2016,2017/02/21 09:00:00+00,Chatham Schools,
-15865223.0621557,9134177.77244013,1253,Tetlin,Tetlin School,0,2016,2017/02/21 09:00:00+00,Alaska Gateway Schools,
-15865223.0621557,9134177.77244013,1254,Tetlin,Tetlin School,2,2017,2018/01/17 09:00:00+00,Alaska Gateway Schools,
-15865223.0621557,9134177.77244013,1255,Tetlin,Tetlin School,0,2015,2016/03/09 09:00:00+00,Alaska Gateway Schools,
-15865223.0621557,9134177.77244013,1256,Tetlin,Tetlin School,0,2013,2014/01/22 09:00:00+00,Alaska Gateway Schools,
-15865223.0621557,9134177.77244013,1257,Tetlin,Tetlin School,0,2014,2015/01/23 09:00:00+00,Alaska Gateway Schools,
-16682044.8739088,8676168.40713992,1258,Anchorage,The New Path High School,10,2014,2015/01/23 09:00:00+00,Anchorage Schools,
-16682044.8739088,8676168.40713992,1259,Anchorage,The New Path High School,12,2013,2014/01/22 09:00:00+00,Anchorage Schools,
-16682044.8739088,8676168.40713992,1260,Anchorage,The New Path High School,16,2017,2018/01/17 09:00:00+00,Anchorage Schools,
-16682044.8739088,8676168.40713992,1261,Anchorage,The New Path High School,19,2015,2016/03/09 09:00:00+00,Anchorage Schools,
-16682044.8739088,8676168.40713992,1262,Anchorage,The New Path High School,23,2016,2017/02/21 09:00:00+00,Anchorage Schools,
-14752557.6528393,7496901.35017661,1263,Thorne Bay,Thorne Bay School,6,2017,2018/01/17 09:00:00+00,Southeast Island Schools,
-14752557.6528393,7496901.35017661,1264,Thorne Bay,Thorne Bay School,7,2015,2016/03/09 09:00:00+00,Southeast Island Schools,
-14752557.6528393,7496901.35017661,1265,Thorne Bay,Thorne Bay School,8,2016,2017/02/21 09:00:00+00,Southeast Island Schools,
-14752557.6528393,7496901.35017661,1266,Thorne Bay,Thorne Bay School,9,2013,2014/01/22 09:00:00+00,Southeast Island Schools,
-14752557.6528393,7496901.35017661,1267,Thorne Bay,Thorne Bay School,6,2014,2015/01/23 09:00:00+00,Southeast Island Schools,
-14982626.0784284,8047443.50570451,1268,Juneau,Thunder Mountain High School,146,2014,2015/01/23 09:00:00+00,Juneau Borough Schools,
-14982626.0784284,8047443.50570451,1269,Juneau,Thunder Mountain High School,121,2015,2016/03/09 09:00:00+00,Juneau Borough Schools,
-14982626.0784284,8047443.50570451,1270,Juneau,Thunder Mountain High School,155,2013,2014/01/22 09:00:00+00,Juneau Borough Schools,
-14982626.0784284,8047443.50570451,1271,Juneau,Thunder Mountain High School,145,2016,2017/02/21 09:00:00+00,Juneau Borough Schools,
-14982626.0784284,8047443.50570451,1272,Juneau,Thunder Mountain High School,146,2017,2018/01/17 09:00:00+00,Juneau Borough Schools,
-18560976.1986211,10551661.8281699,1273,Point Hope,Tikigaq School,16,2017,2018/01/17 09:00:00+00,North Slope Borough Schools,
-18560976.1986211,10551661.8281699,1274,Point Hope,Tikigaq School,13,2016,2017/02/21 09:00:00+00,North Slope Borough Schools,
-18560976.1986211,10551661.8281699,1275,Point Hope,Tikigaq School,4,2015,2016/03/09 09:00:00+00,North Slope Borough Schools,
-18560976.1986211,10551661.8281699,1276,Point Hope,Tikigaq School,9,2013,2014/01/22 09:00:00+00,North Slope Borough Schools,
-18560976.1986211,10551661.8281699,1277,Point Hope,Tikigaq School,4,2014,2015/01/23 09:00:00+00,North Slope Borough Schools,
-17853120.9898307,8193330.08209784,1278,Togiak,Togiak School,9,2014,2015/01/23 09:00:00+00,Southwest Region Schools,
-17853120.9898307,8193330.08209784,1279,Togiak,Togiak School,9,2013,2014/01/22 09:00:00+00,Southwest Region Schools,
-17853120.9898307,8193330.08209784,1280,Togiak,Togiak School,14,2015,2016/03/09 09:00:00+00,Southwest Region Schools,
-17853120.9898307,8193330.08209784,1281,Togiak,Togiak School,8,2016,2017/02/21 09:00:00+00,Southwest Region Schools,
-17853120.9898307,8193330.08209784,1282,Togiak,Togiak School,9,2017,2018/01/17 09:00:00+00,Southwest Region Schools,
-15916650.5433716,9181060.64466231,1283,Tok,Tok School,1,2017,2018/01/17 09:00:00+00,Alaska Gateway Schools,
-15916650.5433716,9181060.64466231,1284,Tok,Tok School,9,2016,2017/02/21 09:00:00+00,Alaska Gateway Schools,
-15916650.5433716,9181060.64466231,1285,Tok,Tok School,4,2014,2015/01/23 09:00:00+00,Alaska Gateway Schools,
-15916650.5433716,9181060.64466231,1286,Tok,Tok School,9,2013,2014/01/22 09:00:00+00,Alaska Gateway Schools,
-15916650.5433716,9181060.64466231,1287,Tok,Tok School,4,2015,2016/03/09 09:00:00+00,Alaska Gateway Schools,
-17184845.7292262,9103560.68627277,1288,Nikolai,Top of the Kuskokwim School,0,2015,2016/03/09 09:00:00+00,Iditarod Area Schools,
-17184845.7292262,9103560.68627277,1289,Nikolai,Top of the Kuskokwim School,0,2013,2014/01/22 09:00:00+00,Iditarod Area Schools,
-17184845.7292262,9103560.68627277,1290,Nikolai,Top of the Kuskokwim School,1,2014,2015/01/23 09:00:00+00,Iditarod Area Schools,
-17184845.7292262,9103560.68627277,1291,Nikolai,Top of the Kuskokwim School,0,2016,2017/02/21 09:00:00+00,Iditarod Area Schools,
-17184845.7292262,9103560.68627277,1292,Nikolai,Top of the Kuskokwim School,2,2017,2018/01/17 09:00:00+00,Iditarod Area Schools,
-14786128.393684,7402165.81034565,1293,Hydaburg,Totem Correspondence School,0,2016,2017/02/21 09:00:00+00,Hydaburg City Schools,
-14786128.393684,7402165.81034565,1294,Hydaburg,Totem Correspondence School,0,2017,2018/01/17 09:00:00+00,Hydaburg City Schools,
-16588152.5833166,9317572.36758033,1295,Healy,Tri-Valley School,7,2017,2018/01/17 09:00:00+00,Denali Borough Schools,
-16588152.5833166,9317572.36758033,1296,Healy,Tri-Valley School,10,2016,2017/02/21 09:00:00+00,Denali Borough Schools,
-16588152.5833166,9317572.36758033,1297,Healy,Tri-Valley School,12,2014,2015/01/23 09:00:00+00,Denali Borough Schools,
-16588152.5833166,9317572.36758033,1298,Healy,Tri-Valley School,11,2013,2014/01/22 09:00:00+00,Denali Borough Schools,
-16588152.5833166,9317572.36758033,1299,Healy,Tri-Valley School,17,2015,2016/03/09 09:00:00+00,Denali Borough Schools,
-15999719.3141241,10057166.9225058,1300,Chalkyitsik,Tsuk Taih School,0,2014,2015/01/23 09:00:00+00,Yukon Flats Schools,
-15999719.3141241,10057166.9225058,1301,Chalkyitsik,Tsuk Taih School,0,2013,2014/01/22 09:00:00+00,Yukon Flats Schools,
-15999719.3141241,10057166.9225058,1302,Chalkyitsik,Tsuk Taih School,0,2015,2016/03/09 09:00:00+00,Yukon Flats Schools,
-15999719.3141241,10057166.9225058,1303,Chalkyitsik,Tsuk Taih School,1,2016,2017/02/21 09:00:00+00,Yukon Flats Schools,
-15999719.3141241,10057166.9225058,1304,Chalkyitsik,Tsuk Taih School,0,2017,2018/01/17 09:00:00+00,Yukon Flats Schools,
-18065785.0756781,9228767.98867192,1305,Stebbins,Tukurngailnguq School,10,2017,2018/01/17 09:00:00+00,Bering Strait Schools,
-18065785.0756781,9228767.98867192,1306,Stebbins,Tukurngailnguq School,10,2016,2017/02/21 09:00:00+00,Bering Strait Schools,
-18065785.0756781,9228767.98867192,1307,Stebbins,Tukurngailnguq School,11,2014,2015/01/23 09:00:00+00,Bering Strait Schools,
-18065785.0756781,9228767.98867192,1308,Stebbins,Tukurngailnguq School,6,2013,2014/01/22 09:00:00+00,Bering Strait Schools,
-18065785.0756781,9228767.98867192,1309,Stebbins,Tukurngailnguq School,13,2015,2016/03/09 09:00:00+00,Bering Strait Schools,
-17917591.0125764,8648518.78164845,1310,Tuluksak,Tuluksak School,1,2014,2015/01/23 09:00:00+00,Yupiit Schools,
-17917591.0125764,8648518.78164845,1311,Tuluksak,Tuluksak School,4,2013,2014/01/22 09:00:00+00,Yupiit Schools,
-17917591.0125764,8648518.78164845,1312,Tuluksak,Tuluksak School,8,2015,2016/03/09 09:00:00+00,Yupiit Schools,
-17917591.0125764,8648518.78164845,1313,Tuluksak,Tuluksak School,7,2016,2017/02/21 09:00:00+00,Yupiit Schools,
-17917591.0125764,8648518.78164845,1314,Tuluksak,Tuluksak School,6,2017,2018/01/17 09:00:00+00,Yupiit Schools,
-17842355.3032495,8196643.03128074,1315,Twin Hills,Twin Hills School,1,2017,2018/01/17 09:00:00+00,Southwest Region Schools,
-17842355.3032495,8196643.03128074,1316,Twin Hills,Twin Hills School,0,2016,2017/02/21 09:00:00+00,Southwest Region Schools,
-16636655.3695546,8768245.84694875,1317,Wasilla,Twindly Bridge Charter School,9,2016,2017/02/21 09:00:00+00,Mat-Su Borough Schools,
-16636655.3695546,8768245.84694875,1318,Wasilla,Twindly Bridge Charter School,11,2017,2018/01/17 09:00:00+00,Mat-Su Borough Schools,
-16636655.3695546,8768245.84694875,1319,Wasilla,Twindly Bridge Charter School,13,2013,2014/01/22 09:00:00+00,Mat-Su Borough Schools,
-16636655.3695546,8768245.84694875,1320,Wasilla,Twindly Bridge Charter School,5,2014,2015/01/23 09:00:00+00,Mat-Su Borough Schools,
-16636655.3695546,8768245.84694875,1321,Wasilla,Twindly Bridge Charter School,16,2015,2016/03/09 09:00:00+00,Mat-Su Borough Schools,
-17899593.2651421,9318566.88717407,1322,Unalakleet,Unalakleet School,7,2015,2016/03/09 09:00:00+00,Bering Strait Schools,
-17899593.2651421,9318566.88717407,1323,Unalakleet,Unalakleet School,13,2013,2014/01/22 09:00:00+00,Bering Strait Schools,
-17899593.2651421,9318566.88717407,1324,Unalakleet,Unalakleet School,17,2014,2015/01/23 09:00:00+00,Bering Strait Schools,
-17899593.2651421,9318566.88717407,1325,Unalakleet,Unalakleet School,17,2017,2018/01/17 09:00:00+00,Bering Strait Schools,
-17899593.2651421,9318566.88717407,1326,Unalakleet,Unalakleet School,7,2016,2017/02/21 09:00:00+00,Bering Strait Schools,
-18538047.4343397,7146109.92845341,1327,Unalaska,Unalaska Jr/Sr High School,37,2015,2016/03/09 09:00:00+00,Unalaska City Schools,
-18538047.4343397,7146109.92845341,1328,Unalaska,Unalaska Jr/Sr High School,27,2016,2017/02/21 09:00:00+00,Unalaska City Schools,
-18538047.4343397,7146109.92845341,1329,Unalaska,Unalaska Jr/Sr High School,32,2017,2018/01/17 09:00:00+00,Unalaska City Schools,
-18538047.4343397,7146109.92845341,1330,Unalaska,Unalaska Jr/Sr High School,29,2013,2014/01/22 09:00:00+00,Unalaska City Schools,
-18538047.4343397,7146109.92845341,1331,Unalaska,Unalaska Jr/Sr High School,33,2014,2015/01/23 09:00:00+00,Unalaska City Schools,
-16200081.2209978,8885908.44789712,1332,Glennallen,Upstream Learning Correspondence,4,2015,2016/03/09 09:00:00+00,Copper River Schools,
-16200081.2209978,8885908.44789712,1333,Glennallen,Upstream Learning Correspondence,2,2014,2015/01/23 09:00:00+00,Copper River Schools,
-16200081.2209978,8885908.44789712,1334,Glennallen,Upstream Learning Correspondence,2,2013,2014/01/22 09:00:00+00,Copper River Schools,
-16200081.2209978,8885908.44789712,1335,Glennallen,Upstream Learning Correspondence,3,2017,2018/01/17 09:00:00+00,Copper River Schools,
-16200081.2209978,8885908.44789712,1336,Glennallen,Upstream Learning Correspondence,0,2016,2017/02/21 09:00:00+00,Copper River Schools,
-16292470.1771552,8657600.96932673,1337,Valdez,Valdez High School,42,2015,2016/03/09 09:00:00+00,Valdez City Schools,
-16292470.1771552,8657600.96932673,1338,Valdez,Valdez High School,38,2016,2017/02/21 09:00:00+00,Valdez City Schools,
-16292470.1771552,8657600.96932673,1339,Valdez,Valdez High School,46,2017,2018/01/17 09:00:00+00,Valdez City Schools,
-16292470.1771552,8657600.96932673,1340,Valdez,Valdez High School,44,2013,2014/01/22 09:00:00+00,Valdez City Schools,
-16292470.1771552,8657600.96932673,1341,Valdez,Valdez High School,47,2014,2015/01/23 09:00:00+00,Valdez City Schools,
-16293652.9120132,8656470.55909011,1342,Valdez,Valdez Home School,0,2017,2018/01/17 09:00:00+00,Valdez City Schools,
-16293652.9120132,8656470.55909011,1343,Valdez,Valdez Home School,1,2016,2017/02/21 09:00:00+00,Valdez City Schools,
-16293652.9120132,8656470.55909011,1344,Valdez,Valdez Home School,0,2015,2016/03/09 09:00:00+00,Valdez City Schools,
-16605268.6329617,8762960.03238582,1345,Palmer,Valley Pathways,48,2016,2017/02/21 09:00:00+00,Mat-Su Borough Schools,
-16605268.6329617,8762960.03238582,1346,Palmer,Valley Pathways,39,2017,2018/01/17 09:00:00+00,Mat-Su Borough Schools,
-16605268.6329617,8762960.03238582,1347,Palmer,Valley Pathways,63,2014,2015/01/23 09:00:00+00,Mat-Su Borough Schools,
-16605268.6329617,8762960.03238582,1348,Palmer,Valley Pathways,55,2015,2016/03/09 09:00:00+00,Mat-Su Borough Schools,
-16605268.6329617,8762960.03238582,1349,Palmer,Valley Pathways,59,2013,2014/01/22 09:00:00+00,Mat-Su Borough Schools,
-16819996.9299305,8354079.72890891,1350,Voznesenka Village,Voznesenka School,10,2013,2014/01/22 09:00:00+00,Kenai Peninsula Borough Schools,
-16819996.9299305,8354079.72890891,1351,Voznesenka Village,Voznesenka School,8,2014,2015/01/23 09:00:00+00,Kenai Peninsula Borough Schools,
-16819996.9299305,8354079.72890891,1352,Voznesenka Village,Voznesenka School,8,2015,2016/03/09 09:00:00+00,Kenai Peninsula Borough Schools,
-16819996.9299305,8354079.72890891,1353,Voznesenka Village,Voznesenka School,5,2017,2018/01/17 09:00:00+00,Kenai Peninsula Borough Schools,
-16819996.9299305,8354079.72890891,1354,Voznesenka Village,Voznesenka School,7,2016,2017/02/21 09:00:00+00,Kenai Peninsula Borough Schools,
-18711268.005837,9769612.79861045,1355,Wales,Wales School,0,2016,2017/02/21 09:00:00+00,Bering Strait Schools,
-18711268.005837,9769612.79861045,1356,Wales,Wales School,2,2017,2018/01/17 09:00:00+00,Bering Strait Schools,
-18711268.005837,9769612.79861045,1357,Wales,Wales School,0,2015,2016/03/09 09:00:00+00,Bering Strait Schools,
-18711268.005837,9769612.79861045,1358,Wales,Wales School,3,2014,2015/01/23 09:00:00+00,Bering Strait Schools,
-18711268.005837,9769612.79861045,1359,Wales,Wales School,1,2013,2014/01/22 09:00:00+00,Bering Strait Schools,
-15795358.0673043,9092360.4218779,1360,Northway,Walter Northway School,1,2013,2014/01/22 09:00:00+00,Alaska Gateway Schools,
-15795358.0673043,9092360.4218779,1361,Northway,Walter Northway School,0,2014,2015/01/23 09:00:00+00,Alaska Gateway Schools,
-15795358.0673043,9092360.4218779,1362,Northway,Walter Northway School,1,2015,2016/03/09 09:00:00+00,Alaska Gateway Schools,
-15795358.0673043,9092360.4218779,1363,Northway,Walter Northway School,1,2017,2018/01/17 09:00:00+00,Alaska Gateway Schools,
-15795358.0673043,9092360.4218779,1364,Northway,Walter Northway School,0,2016,2017/02/21 09:00:00+00,Alaska Gateway Schools,
-16634862.370784,8761646.78914962,1365,Wasilla,Wasilla High School,209,2016,2017/02/21 09:00:00+00,Mat-Su Borough Schools,
-16634862.370784,8761646.78914962,1366,Wasilla,Wasilla High School,238,2017,2018/01/17 09:00:00+00,Mat-Su Borough Schools,
-16634862.370784,8761646.78914962,1367,Wasilla,Wasilla High School,221,2014,2015/01/23 09:00:00+00,Mat-Su Borough Schools,
-16634862.370784,8761646.78914962,1368,Wasilla,Wasilla High School,253,2015,2016/03/09 09:00:00+00,Mat-Su Borough Schools,
-16634862.370784,8761646.78914962,1369,Wasilla,Wasilla High School,238,2013,2014/01/22 09:00:00+00,Mat-Su Borough Schools,
-16688546.3389326,8671963.48949053,1370,Anchorage,West High School,328,2013,2014/01/22 09:00:00+00,Anchorage Schools,
-16688546.3389326,8671963.48949053,1371,Anchorage,West High School,301,2014,2015/01/23 09:00:00+00,Anchorage Schools,
-16688546.3389326,8671963.48949053,1372,Anchorage,West High School,374,2016,2017/02/21 09:00:00+00,Anchorage Schools,
-16688546.3389326,8671963.48949053,1373,Anchorage,West High School,401,2015,2016/03/09 09:00:00+00,Anchorage Schools,
-16688546.3389326,8671963.48949053,1374,Anchorage,West High School,394,2017,2018/01/17 09:00:00+00,Anchorage Schools,
-16455823.0522472,9569373.53351839,1375,Fairbanks,West Valley High School,206,2017,2018/01/17 09:00:00+00,Fairbanks North Star Borough Schools,
-16455823.0522472,9569373.53351839,1376,Fairbanks,West Valley High School,189,2016,2017/02/21 09:00:00+00,Fairbanks North Star Borough Schools,
-16455823.0522472,9569373.53351839,1377,Fairbanks,West Valley High School,229,2013,2014/01/22 09:00:00+00,Fairbanks North Star Borough Schools,
-16455823.0522472,9569373.53351839,1378,Fairbanks,West Valley High School,199,2014,2015/01/23 09:00:00+00,Fairbanks North Star Borough Schools,
-16455823.0522472,9569373.53351839,1379,Fairbanks,West Valley High School,201,2015,2016/03/09 09:00:00+00,Fairbanks North Star Borough Schools,
-14819082.4175366,7581771.53433135,1380,Whale Pass,Whale Pass School,0,2014,2015/01/23 09:00:00+00,Southeast Island Schools,
-14819082.4175366,7581771.53433135,1381,Whale Pass,Whale Pass School,3,2013,2014/01/22 09:00:00+00,Southeast Island Schools,
-14819082.4175366,7581771.53433135,1382,Whale Pass,Whale Pass School,1,2015,2016/03/09 09:00:00+00,Southeast Island Schools,
-14819082.4175366,7581771.53433135,1383,Whale Pass,Whale Pass School,1,2016,2017/02/21 09:00:00+00,Southeast Island Schools,
-14819082.4175366,7581771.53433135,1384,Whale Pass,Whale Pass School,0,2017,2018/01/17 09:00:00+00,Southeast Island Schools,
-16677262.4403068,8672047.80437277,1385,Anchorage,Whaley School,9,2014,2015/01/23 09:00:00+00,Anchorage Schools,
-16677262.4403068,8672047.80437277,1386,Anchorage,Whaley School,18,2013,2014/01/22 09:00:00+00,Anchorage Schools,
-16677262.4403068,8672047.80437277,1387,Anchorage,Whaley School,16,2017,2018/01/17 09:00:00+00,Anchorage Schools,
-16677262.4403068,8672047.80437277,1388,Anchorage,Whaley School,18,2015,2016/03/09 09:00:00+00,Anchorage Schools,
-16677262.4403068,8672047.80437277,1389,Anchorage,Whaley School,17,2016,2017/02/21 09:00:00+00,Anchorage Schools,
-18190925.4272755,9524977.802184,1390,White Mountain,White Mountain School,3,2017,2018/01/17 09:00:00+00,Bering Strait Schools,
-18190925.4272755,9524977.802184,1391,White Mountain,White Mountain School,4,2016,2017/02/21 09:00:00+00,Bering Strait Schools,
-18190925.4272755,9524977.802184,1392,White Mountain,White Mountain School,5,2014,2015/01/23 09:00:00+00,Bering Strait Schools,
-18190925.4272755,9524977.802184,1393,White Mountain,White Mountain School,3,2013,2014/01/22 09:00:00+00,Bering Strait Schools,
-18190925.4272755,9524977.802184,1394,White Mountain,White Mountain School,1,2015,2016/03/09 09:00:00+00,Bering Strait Schools,
-16551649.2887832,8573724.03444437,1395,Whittier,Whittier Community School,2,2015,2016/03/09 09:00:00+00,Chugach Schools,
-16551649.2887832,8573724.03444437,1396,Whittier,Whittier Community School,3,2013,2014/01/22 09:00:00+00,Chugach Schools,
-16551649.2887832,8573724.03444437,1397,Whittier,Whittier Community School,1,2014,2015/01/23 09:00:00+00,Chugach Schools,
-16551649.2887832,8573724.03444437,1398,Whittier,Whittier Community School,2,2016,2017/02/21 09:00:00+00,Chugach Schools,
-16551649.2887832,8573724.03444437,1399,Whittier,Whittier Community School,3,2017,2018/01/17 09:00:00+00,Chugach Schools,
-17530220.91752,8256364.43559306,1400,Ekwok,"William ""Sonny"" Nelson School",0,2017,2018/01/17 09:00:00+00,Southwest Region Schools,
-17530220.91752,8256364.43559306,1401,Ekwok,"William ""Sonny"" Nelson School",0,2016,2017/02/21 09:00:00+00,Southwest Region Schools,
-18030517.2998091,8555928.80675942,1402,Napakiak,William Miller Memorial School,1,2016,2017/02/21 09:00:00+00,Lower Kuskokwim Schools,
-18030517.2998091,8555928.80675942,1403,Napakiak,William Miller Memorial School,6,2017,2018/01/17 09:00:00+00,Lower Kuskokwim Schools,
-18030517.2998091,8555928.80675942,1404,Napakiak,William Miller Memorial School,0,2013,2014/01/22 09:00:00+00,Lower Kuskokwim Schools,
-18030517.2998091,8555928.80675942,1405,Napakiak,William Miller Memorial School,0,2015,2016/03/09 09:00:00+00,Lower Kuskokwim Schools,
-18030517.2998091,8555928.80675942,1406,Napakiak,William Miller Memorial School,0,2014,2015/01/23 09:00:00+00,Lower Kuskokwim Schools,
-14736603.3198191,7652980.00977178,1407,Wrangell,Wrangell High School,17,2014,2015/01/23 09:00:00+00,Wrangell City Schools,
-14736603.3198191,7652980.00977178,1408,Wrangell,Wrangell High School,31,2013,2014/01/22 09:00:00+00,Wrangell City Schools,
-14736603.3198191,7652980.00977178,1409,Wrangell,Wrangell High School,24,2017,2018/01/17 09:00:00+00,Wrangell City Schools,
-14736603.3198191,7652980.00977178,1410,Wrangell,Wrangell High School,19,2016,2017/02/21 09:00:00+00,Wrangell City Schools,
-14736603.3198191,7652980.00977178,1411,Wrangell,Wrangell High School,21,2015,2016/03/09 09:00:00+00,Wrangell City Schools,
-14964307.6727518,8031347.6622752,1412,Juneau,Yaakoosge Daakahidi Alt. H.S.,37,2016,2017/02/21 09:00:00+00,Juneau Borough Schools,
-14964307.6727518,8031347.6622752,1413,Juneau,Yaakoosge Daakahidi Alt. H.S.,43,2017,2018/01/17 09:00:00+00,Juneau Borough Schools,
-14964307.6727518,8031347.6622752,1414,Juneau,Yaakoosge Daakahidi Alt. H.S.,40,2013,2014/01/22 09:00:00+00,Juneau Borough Schools,
-14964307.6727518,8031347.6622752,1415,Juneau,Yaakoosge Daakahidi Alt. H.S.,32,2014,2015/01/23 09:00:00+00,Juneau Borough Schools,
-14964307.6727518,8031347.6622752,1416,Juneau,Yaakoosge Daakahidi Alt. H.S.,33,2015,2016/03/09 09:00:00+00,Juneau Borough Schools,
-19391693.1662517,6836113.43516921,1417,Atka,Yakov E. Netsvetov School,1,2015,2016/03/09 09:00:00+00,Aleutian Region Schools,
-19391693.1662517,6836113.43516921,1418,Atka,Yakov E. Netsvetov School,0,2013,2014/01/22 09:00:00+00,Aleutian Region Schools,
-19391693.1662517,6836113.43516921,1419,Atka,Yakov E. Netsvetov School,0,2014,2015/01/23 09:00:00+00,Aleutian Region Schools,
-19391693.1662517,6836113.43516921,1420,Atka,Yakov E. Netsvetov School,0,2017,2018/01/17 09:00:00+00,Aleutian Region Schools,
-19391693.1662517,6836113.43516921,1421,Atka,Yakov E. Netsvetov School,1,2016,2017/02/21 09:00:00+00,Aleutian Region Schools,
-15553869.595456,8299463.96712589,1422,Yakutat,Yakutat School,4,2013,2014/01/22 09:00:00+00,Yakutat City Schools,
-15553869.595456,8299463.96712589,1423,Yakutat,Yakutat School,7,2014,2015/01/23 09:00:00+00,Yakutat City Schools,
-15553869.595456,8299463.96712589,1424,Yakutat,Yakutat School,4,2016,2017/02/21 09:00:00+00,Yakutat City Schools,
-15553869.595456,8299463.96712589,1425,Yakutat,Yakutat School,5,2015,2016/03/09 09:00:00+00,Yakutat City Schools,
-15553869.595456,8299463.96712589,1426,Yakutat,Yakutat School,4,2017,2018/01/17 09:00:00+00,Yakutat City Schools,
-16170183.1100842,10032947.7294006,1427,Fort Yukon,Yukon Flats Distance Education Program,0,2016,2017/02/21 09:00:00+00,Yukon Flats Schools,
-16170183.1100842,10032947.7294006,1428,Fort Yukon,Yukon Flats Distance Education Program,0,2017,2018/01/17 09:00:00+00,Yukon Flats Schools,
-16170183.1100842,10032947.7294006,1429,Fort Yukon,Yukon Flats Distance Education Program,0,2013,2014/01/22 09:00:00+00,Yukon Flats Schools,
-16170183.1100842,10032947.7294006,1430,Fort Yukon,Yukon Flats Distance Education Program,0,2014,2015/01/23 09:00:00+00,Yukon Flats Schools,
-18007126.3288756,8559030.58726906,1431,Napaskiak,Z. John Williams Memorial School,3,2014,2015/01/23 09:00:00+00,Lower Kuskokwim Schools,
-18007126.3288756,8559030.58726906,1432,Napaskiak,Z. John Williams Memorial School,3,2015,2016/03/09 09:00:00+00,Lower Kuskokwim Schools,
-18007126.3288756,8559030.58726906,1433,Napaskiak,Z. John Williams Memorial School,4,2013,2014/01/22 09:00:00+00,Lower Kuskokwim Schools,
-18007126.3288756,8559030.58726906,1434,Napaskiak,Z. John Williams Memorial School,2,2017,2018/01/17 09:00:00+00,Lower Kuskokwim Schools,
-18007126.3288756,8559030.58726906,1435,Napaskiak,Z. John Williams Memorial School,5,2016,2017/02/21 09:00:00+00,Lower Kuskokwim Schools,
-16476660.8430885,8414357.13978696,1436,Chenega,Chenega School,1,2017,2018/01/17 09:00:00+00,Chugach Schools,
-16476660.8430885,8414357.13978696,1437,Chenega,Chenega School,0,2016,2017/02/21 09:00:00+00,Chugach Schools,
-16476660.8430885,8414357.13978696,1438,Chenega,Chenega School,0,2015,2016/03/09 09:00:00+00,Chugach Schools,
-16476660.8430885,8414357.13978696,1439,Chenega,Chenega School,3,2014,2015/01/23 09:00:00+00,Chugach Schools,
-16476660.8430885,8414357.13978696,1440,Chenega,Chenega School,1,2013,2014/01/22 09:00:00+00,Chugach Schools,
-15078555.3069782,8231245.8233208,1441,Haines,Haines Home School,0,2013,2014/01/22 09:00:00+00,Haines Borough Schools,
-16672282.8162493,8762566.8743373,1442,Houston,Houston Jr./Sr. High School,78,2013,2014/01/22 09:00:00+00,Mat-Su Borough Schools,
-16672282.8162493,8762566.8743373,1443,Houston,Houston Jr./Sr. High School,57,2015,2016/03/09 09:00:00+00,Mat-Su Borough Schools,
-16672282.8162493,8762566.8743373,1444,Houston,Houston Jr./Sr. High School,81,2014,2015/01/23 09:00:00+00,Mat-Su Borough Schools,
-16672282.8162493,8762566.8743373,1445,Houston,Houston Jr./Sr. High School,82,2016,2017/02/21 09:00:00+00,Mat-Su Borough Schools,
-16672282.8162493,8762566.8743373,1446,Houston,Houston Jr./Sr. High School,84,2017,2018/01/17 09:00:00+00,Mat-Su Borough Schools,
-14659135.8058736,7431050.12320817,1447,Ketchikan,Ketchikan Regional Youth Facility,0,2013,2014/01/22 09:00:00+00,Ketchikan Gateway Borough Schools,
-18098771.2518279,10128117.3019619,1448,Kotzebue,NWABSD Home School,0,2013,2014/01/22 09:00:00+00,Northwest Arctic Borough Schools,
-14752557.6528393,7496901.35017661,1449,Thorne Bay,SE Island Correspondence,0,2013,2014/01/22 09:00:00+00,Southeast Island Schools,
-18350805.4583058,8986347.80438047,1450,Nunam Iqua,Nunam Iqua School,5,2013,2014/01/22 09:00:00+00,Lower Yukon Schools,
