X,Y,OBJECTID,Place,Geo_Src,e_Per_Capita_Income,m_Per_Capita_Income,e_median_Household_Income,m_median_Household_Income,e_median_Family_Income,m_median_Family_Income,e_Pop_of_Poverty_Det,m_Pop_of_Poverty_Det,e_Pop_Below_125pct_Poverty,m_Pop_Below_125pct_Poverty,e_Pop_Below_Poverty,m_Pop_Below_Poverty,e_Pop_18_64_of_Poverty_Det,m_Pop_18_64_of_Poverty_Det,e_Pop_18_64_Below_Poverty,m_Pop_18_64_Below_Poverty,e_Pop_65_plus_of_Poverty_Det,m_Pop_65_plus_of_Poverty_Det,e_Pop_65_plus_Below_Poverty,m_Pop_65_plus_Below_Poverty,e_Pop_under_18_of_Poverty_Det,m_Pop_under_18_of_Poverty_Det,e_Pop_under_18_Below_Poverty,m_Pop_under_18_Below_Poverty,e_Households_Below_Poverty,m_Households_Below_Poverty,Start_Year,End_Year,PlaceID
-18315378.7724165,9045765.64857705,7046,Emmonak,P,14008,2354,43533,3666,40147,6913,1056,174,316,85,188,69,526,82,97,34,130,33,7,6,400,100,84,41,32,15,2016,2020,{6E142FF4-3A51-4D60-9F7A-8B65E66A9133}
-16472701.2757039,9570394.18361401,7047,Ester,P,38454,8336,66683,13965,,,2103,1020,168,96,168,96,1593,762,106,70,129,140,62,104,381,430,0,10,0,10,2016,2020,{C975E5F6-90CB-420B-9766-C43941847789}
-16382673.0104282,8844601.11827285,7048,Eureka Roadhouse,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{463333A9-778A-4087-B2B6-C834DF7F1809}
-16865546.7834434,10134617.5060728,7049,Evansville,P,71450,121337,78333,56433,,,16,17,0,10,0,10,15,8,0,10,1,16,0,10,0,10,0,10,0,10,2016,2020,{FF9ACB36-15C3-4C3B-831F-7686F69D80ED}
-15077462.2436435,8055392.88265615,7050,Excursion Inlet,P,62247,25368,,,,,36,31,3,7,3,7,36,31,3,7,0,10,0,10,0,10,0,10,0,10,2016,2020,{E209147C-83F5-4D19-AD3F-CB78B1F679F5}
-16444254.1310858,9566271.87088456,7051,Fairbanks,P,31455,1715,64397,2803,70265,8375,28825,302,3728,756,2675,651,17876,566,1409,305,3199,400,228,150,7750,481,1038,388,420,146,2016,2020,{7102AFBB-6F0A-4C7A-92FF-6F5A6D66AB18}
-18191245.5091054,7333781.24025852,7052,False Pass,P,36205,7212,50417,23771,61500,2137,75,29,0,10,0,10,56,22,0,10,1,2,0,10,18,14,0,10,0,10,2016,2020,{223C147A-542C-4057-8AE2-C5C99FC10AB1}
-16602782.7855767,8774282.41258619,7053,Farm Loop,P,39051,3459,104200,9770,122750,25960,2620,330,177,71,133,55,1693,215,70,39,280,67,26,24,647,145,37,26,17,12,2016,2020,{803C9DC0-CB68-4FB4-8746-A65C69A5905F}
-16448634.4496328,9579406.8471837,7054,Farmers Loop,P,42125,6287,87579,4777,91486,35941,5067,889,578,390,263,268,3005,675,88,98,907,305,31,51,1155,353,144,184,57,74,2016,2020,{69F4E278-CF90-4297-B76E-3E6C8AF33FFF}
-16599487.2199191,9354104.28255344,7055,Ferry,P,20826,11399,,,,,23,28,5,7,0,10,18,31,0,10,5,7,0,10,0,10,0,10,0,10,2016,2020,{6271DC39-C422-443B-AB71-71A2246047FD}
-16614286.7218702,8786763.92855068,7056,Fishhook,P,33811,2933,81845,24028,105000,19737,4742,552,480,177,323,155,2759,346,172,99,662,193,63,64,1321,242,88,93,59,37,2016,2020,{90DA2B6B-1B09-4D7A-A466-E6B55B21AEE8}
-17589314.4415182,8967508.78411107,7057,Flat,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{3C695476-5C5E-4120-9E30-BF42C37A0EAF}
-16221914.8450569,9347686.74831746,7058,Fort Greely,P,29644,16796,57857,46969,,,103,76,0,10,0,10,72,50,0,10,0,10,0,10,31,31,0,10,0,10,2016,2020,{025A0F26-3C9F-4F08-ADB2-F18FEC8DF739}
-16168185.7498793,10033547.7525708,7059,Fort Yukon,P,23918,3539,40833,17227,72083,31374,454,64,110,37,88,30,248,48,58,21,74,21,15,9,132,33,15,11,12,7,2016,2020,{641D75DC-10FB-4C68-9F27-A8720C97B6C0}
-16599728.6961623,9503867.71164907,7060,Four Mile Road,P,,,,,,,4,5,4,5,0,10,4,5,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{1A2DC081-51F5-4F8F-AE9B-516B4A83C31C}
-16432793.9877687,9597343.51160326,7061,Fox,P,25455,968,,,,,187,291,63,98,63,98,123,191,63,98,64,102,0,10,0,10,0,10,0,10,2016,2020,{DF0AA24E-FAFB-4033-9E30-014BC53D341A}
-16799889.6251575,8367196.72013879,7062,Fox River,P,15773,5070,42500,9968,44821,23729,526,140,213,125,205,124,229,56,66,39,29,19,6,10,268,100,133,90,32,19,2016,2020,{B93DB68F-0ECD-4E8C-8511-88FA35BB40CF}
-16842489.7784406,8338861.63035312,7063,Fritz Creek,P,36462,3446,72098,5282,96771,10834,2029,226,213,64,141,50,1258,148,111,41,335,65,3,5,436,112,27,20,14,10,2016,2020,{4B339CC2-7B7F-4B2F-8003-C1DE90E459CD}
-16782773.8061664,8512348.26522147,7064,Funny River,P,25231,8906,52773,19600,56618,26473,1340,415,603,343,513,328,664,226,278,167,375,134,21,33,301,197,214,164,61,45,2016,2020,{CF70B6E1-31BB-4019-97D8-DD470A6AD914}
-16174930.5308121,8931084.928701,7065,Gakona,P,29100,12402,,,75313,36543,199,103,50,46,24,29,107,57,14,20,32,27,7,13,60,58,3,6,4,7,2016,2020,{ED284F88-6827-4DC4-B028-5F0BFA6CF129}
-17463481.4673962,9540909.30970136,7066,Galena,P,38583,10382,76111,9433,82321,15794,497,84,73,24,69,24,307,63,41,21,57,35,2,4,133,37,26,13,10,8,2016,2020,{9CB98028-F75A-4D46-A951-AB787D2CF82E}
-19115652.3162477,9293331.31835673,7067,Gambell,P,13058,2460,45714,3342,46458,2337,487,74,209,47,175,50,292,51,106,31,34,11,0,10,161,30,69,27,27,13,2016,2020,{961462BD-8155-4FFF-863B-A652CC389066}
-15084889.2779131,7979062.95814535,7068,Game Creek,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{6506427D-91A9-4004-B55F-B5D8AC6ECBEC}
-16613317.4039532,8758849.9036378,7069,Gateway,P,38360,3678,105786,10196,120662,14813,5938,543,205,65,163,58,3469,357,100,43,415,86,11,11,2054,247,52,39,17,11,2016,2020,{A1A00D41-E402-42E4-B4DE-FF2EE4036F66}
-16444783.7969041,8810336.16300173,7070,Glacier View,P,38639,15527,39583,12802,84063,67037,176,45,43,30,32,29,98,34,11,12,67,36,21,26,11,11,0,10,0,10,2016,2020,{723F2211-DF24-4A26-B478-AC2F7B43D3AF}
-16200078.5853976,8885907.89955149,7071,Glennallen,P,23730,8304,68684,16420,78021,24935,523,237,38,42,38,42,304,136,38,42,12,17,0,10,207,139,0,10,0,10,2016,2020,{0F6D14AC-19B0-4FFB-87AF-FBC82152C2A8}
-16461866.9911581,9589250.74599279,7072,Goldstream,P,45765,9378,70060,25690,125365,58705,3312,798,151,126,104,99,2386,609,104,99,485,232,0,10,441,293,0,10,0,10,2016,2020,{C63A334D-9CE5-410F-9042-CB548BBECC87}
-18149163.7092426,9488854.6563609,7073,Golovin,P,21864,5206,51875,23958,65625,37955,142,48,16,12,14,10,74,26,11,8,14,10,0,10,54,27,3,3,4,4,2016,2020,{D18E8CFB-89C1-437A-ADAA-399023E0587C}
-17987254.5448644,8205983.87575918,7074,Goodnews Bay,P,15165,4343,,,46250,33540,127,33,49,22,44,21,74,19,28,14,13,9,3,4,40,18,13,10,9,5,2016,2020,{86CBBCFB-1DC1-4C75-A1A2-84F6C19F0635}
-17818435.347773,9077346.19079628,7075,Grayling,P,13855,2891,30000,12719,48750,10850,200,44,98,30,65,24,109,27,29,13,20,10,5,6,71,25,31,14,7,10,2016,2020,{DD04D244-B150-4D0C-83D9-26AAE567CC97}
-16182723.4384067,8923110.2138984,7076,Gulkana,P,22824,7077,,,98250,93006,83,54,9,8,6,8,40,31,6,8,21,21,0,10,22,30,0,10,0,10,2016,2020,{5A851423-1D34-45BF-9EE7-8765E762667F}
-15110403.2200725,8054653.85527571,7077,Gustavus,P,37070,5974,64792,22853,86111,5735,493,121,35,19,34,20,292,84,12,10,130,48,22,18,71,40,0,10,0,10,2016,2020,{3D5231FD-4F19-414E-A871-FAFF3941FF8F}
-15077988.5827901,8231204.39941615,7078,Haines,P,28134,4984,61189,22703,84904,30667,1876,252,226,147,104,75,892,163,60,55,295,94,33,37,689,194,11,14,23,25,2016,2020,{0E1213D7-970C-4532-B874-5742D6D4989B}
-16834155.0181038,8310709.31435036,7079,Halibut Cove,P,36094,8521,76500,27674,88000,32438,188,95,12,17,12,17,79,55,12,17,60,39,0,10,49,42,0,10,0,10,2016,2020,{74696C73-F1AA-4DBA-8D8F-2D4FFAEFCC7E}
-16891397.2203785,8385282.91736017,7080,Happy Valley,P,27037,3891,47500,8939,57841,11712,667,120,92,43,61,38,282,70,32,23,258,67,13,15,127,50,16,22,11,11,2016,2020,{452DEEAD-0063-4786-BCAF-5835043C441F}
-16319358.7215527,9444737.68062037,7081,Harding-Birch Lakes,P,30139,6235,63553,16835,63026,18442,293,222,89,87,76,86,216,196,76,86,77,70,0,10,0,10,0,10,12,17,2016,2020,{55DEA83C-221E-4084-B00F-536B59BE5069}
-16587254.777931,9316925.80601147,7082,Healy,P,41438,6961,93906,37874,122708,28430,1096,521,76,73,76,73,771,391,70,73,130,80,6,9,195,104,0,10,3,7,2016,2020,{8905A89B-A676-4C0A-BEB5-C17AD570F833}
-16111658.2040413,9349746.071627,7083,Healy Lake,P,9743,10889,,,,,7,8,1,2,1,2,3,3,1,2,0,10,0,10,4,6,0,10,0,10,2016,2020,{093A0B52-9C15-4F33-8872-681E456A939D}
-14844209.8903727,7855606.08949882,7084,Hobart Bay,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{6882E91E-F23E-4649-BC1E-168B1173F2E7}
-14766533.0256532,7456025.7270008,7085,Hollis,P,22040,6461,49063,4862,53088,16181,198,68,48,46,48,46,78,38,35,33,65,42,0,10,55,39,13,13,16,17,2016,2020,{6B0D4814-B112-41E9-8F10-11A29507E7CA}
-17785718.6399316,8906350.75108969,7086,Holy Cross,P,15360,2273,25833,12384,44792,30698,257,68,57,27,41,23,140,37,31,18,34,13,0,10,83,38,10,8,4,5,2016,2020,{6F84CE74-EDA0-4424-A080-4A7C0F08E5DF}
-16868465.81571,8321603.53233034,7087,Homer,P,35217,2317,61332,1971,80898,6717,5707,50,870,169,653,164,3405,162,370,93,1170,127,60,28,1132,139,223,116,81,28,2016,2020,{74B62695-129C-4E06-A228-C50EFCC9A872}
-15077747.2756412,7990363.35004359,7088,Hoonah,P,34167,5320,63250,8161,70781,11711,849,109,136,42,66,30,546,94,40,20,185,44,12,11,118,33,14,10,13,8,2016,2020,{67C77481-D454-4AD4-8099-C6A3005285DE}
-18489770.3696312,8748753.13931634,7089,Hooper Bay,P,11991,9616,30938,12123,30469,8795,875,232,466,123,357,109,474,200,175,49,36,19,0,10,365,63,182,66,55,20,2016,2020,{8D01840C-135C-49A1-A1FE-5C63881EEF8A}
-16655870.3446364,8607003.67067398,7090,Hope,P,30732,23847,2499,,119583,63679,79,57,39,40,39,40,69,50,29,31,0,10,0,10,10,16,10,16,3,7,2016,2020,{B94A5304-F56C-49FE-A615-8E72E73F6255}
-16675818.5394593,8772227.92788698,7091,Houston,P,26827,3243,53594,6433,69769,2938,1945,221,445,111,255,88,1235,156,167,62,266,67,26,16,444,102,62,37,28,15,2016,2020,{15846556-C6AB-448D-B51D-2DE0E8727969}
-17171946.3984402,9889412.09162593,7092,Hughes,P,12993,2957,23125,9350,28750,8755,56,16,23,10,18,9,37,13,11,7,13,8,5,4,6,5,2,3,4,4,2016,2020,{9D089209-6790-456D-85A0-4D3282C8B989}
-17409778.5580137,9795714.29290359,7093,Huslia,P,14326,2633,40000,7016,37917,12934,275,41,83,33,78,32,135,25,30,12,35,13,2,3,105,26,46,23,17,8,2016,2020,{049CEFC6-7BD3-4DA4-98C6-3D0DBE9942E3}
-14785845.8993254,7401935.14035916,7094,Hydaburg,P,20422,4805,38750,11851,44250,14495,363,58,120,39,103,36,212,46,62,23,72,32,2,3,79,23,39,19,17,9,2016,2020,{BDF65BBA-7D3D-4EFD-8DC7-59E48EA68082}
-14474374.0343285,7541662.57032641,7095,Hyder,P,,,,,,,12,17,0,10,0,10,0,10,0,10,12,17,0,10,0,10,0,10,0,10,2016,2020,{BC2CDE0E-83BC-4AC5-8095-1EB202D71049}
-17355102.7045931,8251041.6914682,7096,Igiugig,P,24548,5068,75313,19547,76250,6035,60,24,2,3,0,10,30,15,0,10,12,8,0,10,18,10,0,10,0,10,2016,2020,{729C1584-C0E2-49D1-B9B4-275E3D55B9D1}
-17244068.1727719,8345325.87716697,7097,Iliamna,P,39019,17257,98750,67324,105000,60352,43,26,9,10,8,10,27,19,3,4,7,7,0,10,9,9,5,6,3,4,2016,2020,{5ADEA6FC-9615-4F6E-9B68-F73ADD743B06}
-17753695.8436945,7539216.10761165,7098,Ivanof Bay,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{1D96F2EA-F1A3-4CC9-868D-090FD22E1CD6}
-14962078.6937559,8030570.02206249,7099,Juneau,P,43074,1772,88077,3724,106066,6794,31633,165,2773,543,2197,498,20597,152,1514,379,4322,96,97,56,6714,99,586,168,321,136,2016,2020,{E5B6208B-DD7F-4DBA-951C-0C5D616E79BF}
-16859641.2601891,8325962.6009038,7100,Kachemak,P,32807,4291,55313,20196,82688,12654,545,100,83,38,70,35,293,64,45,21,148,38,10,9,104,51,15,23,8,6,2016,2020,{3D257994-65F8-4489-A35E-C42F284CB327}
-14910666.7973801,7754898.24217148,7101,Kake,P,23997,9143,59063,19477,59583,22255,488,78,111,41,85,33,290,48,59,21,60,21,3,5,138,38,23,16,14,9,2016,2020,{2F5F6904-B47C-439D-9AC1-64135C4403A6}
-15986909.7903373,11110050.6733152,7102,Kaktovik,P,29366,8307,75625,18275,66667,9137,174,64,29,17,28,17,109,57,13,8,15,14,6,7,50,19,9,7,10,8,2016,2020,{9B8441F9-AEFE-4E1D-BD2C-725FCCBB0299}
-16825114.5363892,8508889.41408404,7103,Kalifornsky,P,36730,4299,86429,11112,102648,11227,8329,878,1165,489,1021,488,5284,593,680,286,1110,265,51,57,1935,440,290,255,138,121,2016,2020,{644B47A1-3B29-48C4-8EF0-4585B2204F2E}
-17669178.6093313,9433180.26880334,7104,Kaltag,P,32901,11704,28750,14965,56250,19992,209,50,26,11,24,9,156,42,20,9,32,19,4,4,21,17,0,10,4,4,2016,2020,{5790AC9E-408E-42C0-BDC7-490DB0451EAD}
-17191812.8544779,7875966.31581525,7105,Karluk,P,31129,12219,,,,,28,20,0,10,0,10,23,22,0,10,5,8,0,10,0,10,0,10,0,10,2016,2020,{BF30433A-BCB7-443D-A9C4-767CA6C76820}
-14739137.9815801,7467308.14069165,7106,Kasaan,P,29883,12284,,,75000,25775,93,43,19,18,15,16,61,38,5,7,13,7,2,3,19,14,8,9,5,7,2016,2020,{559A9BCF-E97B-4506-925E-E21FB8E9FED9}
-18091584.5955234,8601655.73883504,7107,Kasigluk,P,8337,1870,38750,11560,42188,6471,410,80,254,74,193,57,223,48,96,31,20,10,9,6,167,45,88,33,24,10,2016,2020,{3816D857-92C5-45BF-B884-7D2529E878D4}
-16837835.1503007,8472439.76775224,7108,Kasilof,P,28318,27329,80078,68207,,,705,526,320,443,31,48,299,192,31,48,87,96,0,10,319,317,0,10,0,10,2016,2020,{CB8D5160-2521-4803-9207-2BBA48832C17}
-16836940.0550994,8525261.80014671,7109,Kenai,P,34134,5440,66612,7894,88041,17931,7758,52,1440,487,1202,485,4749,286,716,259,1102,209,30,33,1907,266,456,285,130,64,2016,2020,{C4939227-7B0D-42C1-9C0D-69118EE45B96}
-16135471.4316221,8797146.85900219,7110,Kenny Lake,P,39980,33806,,,196188,168110,178,115,9,13,9,13,67,62,0,10,70,60,9,13,41,52,0,10,0,10,2016,2020,{FF44E793-74FE-4F17-9EB7-78D774DF5F63}
-14654990.9162499,7428611.09414802,7111,Ketchikan,P,35519,2782,65809,8964,78259,7695,8072,70,1180,221,871,196,5141,119,591,133,1145,90,56,33,1786,97,224,90,140,52,2016,2020,{081D88E7-5D78-4E36-AC3C-F753262F026C}
-17859800.6739083,10148712.9875954,7112,Kiana,P,17771,3946,54063,7662,52917,11476,384,77,104,34,97,37,188,55,43,21,35,19,2,3,161,34,52,19,21,15,2016,2020,{A1701483-F114-4FB2-A478-D0F6039C3EA8}
-18068407.5166425,7373424.0257155,7113,King Cove,P,34690,3678,71875,11375,79583,10482,1147,123,189,59,150,52,806,102,93,34,123,34,7,6,218,44,50,30,31,14,2016,2020,{E3FB0AD1-05D8-4D22-919A-F24830556C1F}
-17440162.6519755,8111835.38200596,7114,King Salmon,P,48767,5952,90938,15920,101250,10691,308,76,14,11,9,8,221,65,4,5,30,14,2,3,57,27,3,4,1,2,2016,2020,{DEFFD70D-72D8-4A79-B7DF-81586E965AFF}
-18260619.958368,8385588.62001007,7115,Kipnuk,P,11174,1663,36563,7582,40781,4419,360,62,143,42,120,37,189,35,56,17,36,13,6,6,135,33,58,22,23,9,2016,2020,{6A1D2CBB-7422-4993-9496-87DE4AB29609}
-18316505.1749368,10366459.5653727,7116,Kivalina,P,21072,13640,55938,13082,53542,11158,776,119,278,75,210,62,390,53,105,36,77,87,4,4,309,40,101,35,27,9,2016,2020,{88062838-37F6-4578-9FDD-4DBF5CACD276}
-14816182.7919307,7470236.42532992,7117,Klawock,P,27091,3130,43929,12949,67500,8514,854,100,222,50,179,52,527,73,116,39,153,34,12,8,174,36,51,23,24,11,2016,2020,{F3CDD092-3609-4B82-9B09-D35DB0E7375F}
-15127859.6907318,8267444.07424887,7118,Klukwan,P,26570,9114,,,78750,54905,61,20,17,11,6,6,32,13,6,6,24,13,0,10,5,7,0,10,0,10,2016,2020,{F28EF005-C4A1-4868-9B6A-826AD9633025}
-16580028.1120657,8740873.84114758,7119,Knik River,P,30517,3980,49861,23442,84063,26722,807,131,137,74,105,59,524,97,69,31,75,38,4,6,208,70,32,38,9,12,2016,2020,{77794617-74AE-484C-B2E5-D017D4597CC2}
-16655714.6823623,8745478.90504789,7120,Knik-Fairview,P,32335,1790,89401,5720,103981,7555,17542,1039,1811,361,1492,361,10493,680,910,222,1825,213,183,93,5224,494,399,199,172,69,2016,2020,{7BF57869-7BB6-44A4-ADAF-FCBC10DFC7D2}
-17464065.8494158,10129812.4308815,7121,Kobuk,P,10558,3413,38125,20978,55625,45375,151,46,63,42,53,37,69,22,15,11,7,8,0,10,75,28,38,29,5,4,2016,2020,{319107E2-FB9A-474B-8237-6A8CFF382E09}
-16976634.2280902,7912500.5859791,7122,Kodiak Station,P,25306,3518,87050,9095,90720,7018,1631,231,134,104,84,73,962,149,70,69,14,21,14,21,655,117,0,10,11,19,2016,2020,{FCB82B0A-C4D2-4840-9D71-C3A5B6E31DA6}
-16964810.0032464,7923958.71370175,7123,Kodiak,P,31371,4923,69259,4308,70889,7831,5924,49,515,180,410,152,3737,146,186,86,851,103,106,60,1336,136,118,75,62,46,2016,2020,{98F61372-E8BA-41BD-8291-B2318BB0C9F0}
-17226600.518734,8276102.93550347,7124,Kokhanok,P,16281,5265,33125,15339,26667,9495,123,54,59,31,45,24,62,28,22,12,17,11,0,10,44,25,23,16,11,9,2016,2020,{89EB5E58-676F-4DA4-9449-8BD556A1E98C}
-17508963.5754292,8339075.78973649,7125,Koliganek,P,19368,3962,58750,16397,56250,10312,236,40,55,25,33,18,142,32,20,12,24,10,5,5,70,18,8,8,4,4,2016,2020,{BF86DFB1-D998-4FF0-A370-8AF716F5C4BE}
-18132505.0153914,8390712.90338429,7126,Kongiganak,P,9572,1282,48958,7108,49688,7662,475,89,187,74,97,40,265,45,48,21,25,11,0,10,185,53,49,25,16,9,2016,2020,{833744EB-91EC-4A96-AD90-A5E91FAB1250}
-18207030.3691102,9108375.1410012,7127,Kotlik,P,9779,2276,47844,11444,48219,7312,1248,189,529,130,465,125,619,88,245,60,56,25,12,8,573,113,208,69,76,31,2016,2020,{9A6475BE-BEC0-49DA-8979-2C6E5FFF39CB}
-18099768.7786604,10126683.8369314,7128,Kotzebue,P,36612,3189,87000,15004,94167,17141,3233,39,649,174,514,163,2019,105,318,126,228,46,14,12,986,93,182,68,64,26,2016,2020,{209A76C3-F9A4-4015-987C-78C5A44BE669}
-17940791.6661426,9590131.05061116,7129,Koyuk,P,12543,2349,29167,9170,22708,9255,232,47,119,35,103,35,121,27,47,16,36,19,15,17,75,23,41,19,29,15,2016,2020,{DF841D28-31A1-4978-A650-B56C189E60FD}
-17555384.4663315,9577302.8184872,7130,Koyukuk,P,20969,3762,18889,2254,,,52,17,14,10,11,8,39,17,11,8,9,5,0,10,4,5,0,10,1,2,2016,2020,{25A4F514-7ADF-4F62-873B-6D2F16141D13}
-14803010.3126139,7722744.71658289,7131,Kupreanof,P,,,,,,,6,8,0,10,0,10,0,10,0,10,6,8,0,10,0,10,0,10,0,10,2016,2020,{3F03290E-B081-4B92-9E0F-33F6E0CD513B}
-17971145.4974555,8582606.65894544,7132,Kwethluk,P,11641,2311,43250,9113,48750,11296,459,83,193,49,188,49,260,52,108,30,30,13,4,4,169,43,76,26,33,12,2016,2020,{FF083E35-08C8-468F-B328-F69992F18FB7}
-18162622.9977728,8372425.50262535,7133,Kwigillingok,P,11779,2305,55000,7596,54583,7469,421,69,116,54,72,39,193,41,34,25,38,13,4,4,190,39,34,21,14,8,2016,2020,{67C5F12A-3F7F-4EAB-88E0-136D880F8DD0}
-16318130.0675161,8930597.59519651,7134,Lake Louise,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{5B35CAEA-BA8D-4EF3-A4F3-802613A8240F}
-16955593.3935033,9320016.71615323,7135,Lake Minchumina,P,48100,352106,,,59375,11895,20,28,8,9,8,9,9,10,3,7,11,28,5,6,0,10,0,10,1,3,2016,2020,{3087F3EA-5475-4180-9982-992F736DFD19}
-17141134.9695474,7870692.35234777,7136,Larsen Bay,P,46562,13460,84583,78204,,,29,19,4,5,4,5,15,14,4,5,9,8,0,10,5,8,0,10,0,10,2016,2020,{9F0EF727-1805-4199-AD1B-40C49AF1B61C}
-16591724.6508932,8771546.38230086,7137,Lazy Mountain,P,35172,4995,63906,18592,98750,22721,1630,186,246,94,210,88,998,139,144,54,266,52,21,12,366,85,45,41,29,15,2016,2020,{2F86B48B-D348-47DD-ABED-46CE01770ECC}
-17461297.2333809,8204734.30143702,7138,Levelock,P,20803,8515,22917,2782,24167,1646,40,20,19,12,12,11,19,10,5,4,14,9,2,4,7,7,5,6,3,5,2016,2020,{C99D0CCC-0034-4A9E-8A97-37B371CDC3CF}
-17303170.2041395,8707886.2976349,7139,Lime Village,P,8623,4948,,,,,13,10,6,8,6,8,9,7,4,5,2,3,0,10,2,3,2,3,1,3,2016,2020,{A4767A4D-9554-40BC-9D6F-F4FDD3C05647}
-16536343.4316493,9747450.1731674,7140,Livengood,P,,,,,,,7,7,4,6,4,6,7,7,4,6,0,10,0,10,0,10,0,10,3,4,2016,2020,{0A72A6CB-FAC9-4A65-9C48-A47E796CCA85}
-14653808.2147877,7479750.7540715,7141,Loring,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{CA4E1D93-D6D4-4CA8-8FC7-F518777BE58C}
-16635708.391233,8415896.93445414,7142,Lowell Point,P,23099,12931,,,,,91,198,57,127,44,99,91,198,44,99,0,10,0,10,0,10,0,10,0,10,2016,2020,{338A7ACA-098D-4B9F-A871-233477997E11}
-17851683.5351611,8744430.24802144,7143,Lower Kalskag,P,10338,2399,33250,8553,34500,10800,287,47,162,43,107,31,156,28,58,18,8,6,2,3,123,28,47,17,22,11,2016,2020,{511EBD11-DE52-4BAB-8C3E-D2E9F870E1EC}
-15088934.3864226,8248350.92947506,7144,Lutak,P,7409,1310,,,,,190,245,151,189,151,189,82,114,43,58,0,10,0,10,108,133,108,133,43,58,2016,2020,{EA2C7BBD-7821-4F3C-9291-9F797D30FF7B}
-16768852.5220459,9607288.16563892,7145,Manley Hot Springs,P,51617,27108,,,118125,73229,42,20,0,10,0,10,29,15,0,10,7,8,0,10,6,8,0,10,0,10,2016,2020,{DFE91156-E4B0-4DC7-B3F9-6A61A37FF0D4}
-17705913.8131994,8175966.41116261,7146,Manokotak,P,21019,9142,42143,8125,43750,10811,761,156,225,56,157,50,466,123,87,21,90,73,8,9,205,30,62,38,29,9,2016,2020,{3DF92237-DB7B-4CEB-88DE-A1481F4072AD}
-18043572.4903501,8831085.13782125,7147,Marshall,P,7343,2156,22188,10206,,,163,46,122,40,87,36,92,26,45,19,9,7,4,4,62,24,38,19,20,9,2016,2020,{2F8EE675-06A4-4B7A-9275-369FEB17B896}
-15910193.5326733,8725903.36024418,7148,McCarthy,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{878A4A85-1B32-43DD-9856-7A7FE62F6DE6}
-17320016.2456881,9088035.75716921,7149,McGrath,P,24660,5218,49583,6973,58333,9387,229,48,51,17,36,16,123,37,13,10,53,25,11,10,53,21,12,8,6,8,2016,2020,{44BA33DB-984D-44E1-BF2D-7E1A353E586D}
-16653791.2223806,8770592.36336415,7150,Meadow Lakes,P,28496,2443,70069,13501,85255,5564,8270,841,1311,332,958,291,5148,603,581,192,1038,177,69,50,2084,309,308,160,132,52,2016,2020,{2DB58EF7-4C06-407F-9B11-35502BBDB0CC}
-18500504.6828178,8486293.83389184,7151,Mekoryuk,P,15826,2587,28750,7714,48438,11081,260,51,105,36,62,23,166,37,37,14,22,15,1,4,72,21,24,13,13,7,2016,2020,{06A5691A-049B-426D-85BC-73439735D4DB}
-16312568.937712,8870865.86834204,7152,Mendeltna,P,,,,,,,25,28,0,10,0,10,14,21,0,10,11,17,0,10,0,10,0,10,0,10,2016,2020,{E3BABD89-94E5-4656-A111-C38FD33CFD08}
-16007473.5812763,9082960.2236536,7153,Mentasta Lake,P,19638,7511,50000,35103,65625,33467,266,110,64,39,52,40,150,63,27,19,40,28,0,10,76,59,25,26,13,14,2016,2020,{138A74FA-943C-4AC3-B538-9484C09C2AD1}
-18312850.5233261,8584353.38864479,7154,Mertarvik,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{52F580FF-4AE6-48D4-920A-DD72272CB458}
-14646673.5424591,7386373.0340335,7155,Metlakatla,P,22153,2537,58000,12697,70147,12601,1568,139,409,138,334,136,942,88,194,90,203,41,37,27,423,72,103,49,57,21,2016,2020,{179D4B3A-A5AC-43B1-9AE0-6F7B6B7A3CB3}
-16961477.2111266,7928659.53235301,7156,Mill Bay,P,37834,4594,102904,19560,108696,8630,3875,355,268,196,208,177,2612,274,146,128,268,91,0,10,995,203,62,76,77,72,2016,2020,{F4E131A4-D045-4C7B-BE4E-02795735ED5A}
-16625372.2633009,9648562.63957605,7157,Minto,P,17972,4266,,,48750,33168,136,38,42,18,27,13,71,20,21,11,12,8,2,4,53,22,4,5,4,4,2016,2020,{D3D709DB-0DF6-43DD-ACE0-FAF53A544273}
