X,Y,CommunityName,HFRetailGal,EntityName,ReportingPeriod,ReportingYear,AsOfDate,OBJECTID,ReportingSeason,ReportingDate
-47715.5850566393,1109006.41072581,Nondalton,5.42,City of Nondalton,Jul,2019,2019/08/01 08:00:00+00,2761,Summer,2019/08/01 08:00:00+00
-310203.95042872,1891560.16964191,Noorvik,5.64,Noorvik Native Store,Jul,2019,2019/08/01 08:00:00+00,2762,Summer,2019/08/01 08:00:00+00
115434.355028723,2251263.44261842,Nuiqsut,2.3,North Slope Borough,Jul,2019,2019/08/01 08:00:00+00,2763,Summer,2019/08/01 08:00:00+00
-195453.203694237,1646254.07648895,Nulato,4.9,City of Nulato,Jul,2019,2019/08/01 08:00:00+00,2764,Summer,2019/08/01 08:00:00+00
-456125.054896778,1241722.08129476,Nunapitchuk,5.35,Nunapitchuk LTD.,Jul,2019,2019/08/01 08:00:00+00,2765,Summer,2019/08/01 08:00:00+00
43179.509619964,801115.998141873,Old Harbor,4.55,City of Old Harbor,Jul,2019,2019/08/01 08:00:00+00,2766,Summer,2019/08/01 08:00:00+00
88385.3853077032,881147.13012034,Ouzinkie,3.19,Ouzinkie Native Corporation,Jul,2019,2019/08/01 08:00:00+00,2767,Summer,2019/08/01 08:00:00+00
1036362.75188977,1023817.93801456,Pelican,4.24,Pelican Fuel,Jul,2019,2019/08/01 08:00:00+00,2768,Summer,2019/08/01 08:00:00+00
1261271.08419403,957469.206997323,Petersburg,3.45,Petro Marine,Jul,2019,2019/08/01 08:00:00+00,2769,Summer,2019/08/01 08:00:00+00
-463440.278725839,1359992.70645285,Pilot Station,6.55,Pilot Station Native Corporation,Jul,2019,2019/08/01 08:00:00+00,2770,Summer,2019/08/01 08:00:00+00
1238268.67859453,896185.506006416,Point Baker,5.25,Point Baker Trading Post,Jul,2019,2019/08/01 08:00:00+00,2771,Summer,2019/08/01 08:00:00+00
-526202.60112902,2093518.87211088,Point Hope,2.08,Tigara Corporation,Jul,2019,2019/08/01 08:00:00+00,2772,Summer,2019/08/01 08:00:00+00
66076.0433834472,874380.056336525,Port Lions,4.3,Kizhuyak Oil Sales,Jul,2019,2019/08/01 08:00:00+00,2773,Summer,2019/08/01 08:00:00+00
-441451.852918794,1110782.82189395,Quinhagak,5,Qanirtuuq Corporation,Jul,2019,2019/08/01 08:00:00+00,2774,Summer,2019/08/01 08:00:00+00
-70886.7990080763,1642768.92037799,Ruby,5.5,Dineega Fuel Company,Jul,2019,2019/08/01 08:00:00+00,2775,Summer,2019/08/01 08:00:00+00
-384325.307776448,1333013.66724658,Russian Mission,4.8,Russian Mission Corporation,Jul,2019,2019/08/01 08:00:00+00,2776,Summer,2019/08/01 08:00:00+00
-944349.868773236,843619.420781122,Saint George,7.14,Delta Western,Jul,2019,2019/08/01 08:00:00+00,2777,Summer,2019/08/01 08:00:00+00
-398870.645006686,1525392.61226927,Saint Michael,4.5,Crater Fuel Services,Jul,2019,2019/08/01 08:00:00+00,2778,Summer,2019/08/01 08:00:00+00
-411466.861134354,612219.93928279,Sand Point,4.62,TDX Svcs,Jul,2019,2019/08/01 08:00:00+00,2779,Summer,2019/08/01 08:00:00+00
-805515.136213651,1625678.78277187,Savoonga,4.58,ANICA (Savoonga Native Store),Jul,2019,2019/08/01 08:00:00+00,2780,Summer,2019/08/01 08:00:00+00
-604790.129936927,1371265.24459968,Scammon Bay,6.19,Askinuk Corporation,Jul,2019,2019/08/01 08:00:00+00,2781,Summer,2019/08/01 08:00:00+00
128947.580591873,1051951.17416714,Seldovia,5.44,Seldovia Fuel and Lube,Jul,2019,2019/08/01 08:00:00+00,2782,Summer,2019/08/01 08:00:00+00
-541048.640165177,1860130.42371255,Shishmaref,4.42,Shishmaref Native Store,Jul,2019,2019/08/01 08:00:00+00,2783,Summer,2019/08/01 08:00:00+00
-167084.821254186,1306713.95158893,Sleetmute,6.05,Henry Hill Store,Jul,2019,2019/08/01 08:00:00+00,2784,Summer,2019/08/01 08:00:00+00
-410655.966695141,1531965.84908907,Stebbins,4.55,Tapraq Fuel Company,Jul,2019,2019/08/01 08:00:00+00,2785,Summer,2019/08/01 08:00:00+00
90121.6496562936,1691441.77576932,Tanana,4.34,Tanana Tribal Council,Jul,2019,2019/08/01 08:00:00+00,2786,Summer,2019/08/01 08:00:00+00
-574543.17179758,1754008.50735403,Teller,5.31,Teller Native Fuel Business,Jul,2019,2019/08/01 08:00:00+00,2787,Summer,2019/08/01 08:00:00+00
1326319.36788725,846815.094827237,Thorne Bay,3.63,Petro  Marine,Jul,2019,2019/08/01 08:00:00+00,2788,Summer,2019/08/01 08:00:00+00
-364120.520402744,1024741.77608156,Togiak,5.46,Togiak Natives Limited,Jul,2019,2019/08/01 08:00:00+00,2789,Summer,2019/08/01 08:00:00+00
-604707.768126036,1222202.94569942,Toksook Bay,5.15,Nunakauiak Yupik Corporation,Jul,2019,2019/08/01 08:00:00+00,2790,Summer,2019/08/01 08:00:00+00
-475945.642041781,1181762.44420864,Tuntutuliak,4.74,Qinarmiut Corporation,Jul,2019,2019/08/01 08:00:00+00,2791,Summer,2019/08/01 08:00:00+00
-332652.664299918,1562728.30203533,Unalakleet,4.73,Unalakleet Native Corporation,Jul,2019,2019/08/01 08:00:00+00,2792,Summer,2019/08/01 08:00:00+00
-821101.945279297,506511.382085757,Unalaska,3.59,Delta,Jul,2019,2019/08/01 08:00:00+00,2793,Summer,2019/08/01 08:00:00+00
-334222.042316608,1300232.52489235,Upper Kalskag,5.7,City of Upper Kalskag,Jul,2019,2019/08/01 08:00:00+00,2794,Summer,2019/08/01 08:00:00+00
-101341.337283207,2367854.79997794,Utqiagvik,,Eskimos Inc.,Jul,2019,2019/08/01 08:00:00+00,2795,Summer,2019/08/01 08:00:00+00
409518.872278663,1262298.70131742,Valdez,3.26,Crowley,Jul,2019,2019/08/01 08:00:00+00,2796,Summer,2019/08/01 08:00:00+00
-227607.668616794,2305095.9767901,Wainwright,1.5,Olgoonik Corporation,Jul,2019,2019/08/01 08:00:00+00,2797,Summer,2019/08/01 08:00:00+00
-645492.756304416,1807658.53281773,Wales,6.44,Wales Fuel House,Jul,2019,2019/08/01 08:00:00+00,2798,Summer,2019/08/01 08:00:00+00
-447479.312091524,1667267.50587921,White Mountain,4.27,White Mountain Native Store,Jul,2019,2019/08/01 08:00:00+00,2799,Summer,2019/08/01 08:00:00+00
1306628.34428561,932518.315928681,Wrangell,3.55,Petro Marine,Jul,2019,2019/08/01 08:00:00+00,2800,Summer,2019/08/01 08:00:00+00
-645492.756304416,1807658.53281773,Wales,6.44,Wales Fuel House,Jul,2020,2020/12/08 09:00:00+00,2801,Summer,2020/12/08 09:00:00+00
409518.872278663,1262298.70131742,Valdez,2.47,Crowley,Jul,2020,2020/12/08 09:00:00+00,2802,Summer,2020/12/08 09:00:00+00
-821101.945279297,506511.382085757,Unalaska,3.14,Delta,Jul,2020,2020/12/08 09:00:00+00,2803,Summer,2020/12/08 09:00:00+00
-398870.645006686,1525392.61226927,Saint Michael,3.75,Crater Fuel Services,Jul,2020,2020/12/08 09:00:00+00,2804,Summer,2020/12/08 09:00:00+00
-456125.054896778,1241722.08129476,Nunapitchuk,5.36,Nunapitchuk LTD.,Jul,2020,2020/12/08 09:00:00+00,2805,Summer,2020/12/08 09:00:00+00
-187051.232425995,1055625.0881875,New Stuyahok,5.94,New Stuyahok Village Corp.,Jul,2020,2020/12/08 09:00:00+00,2806,Summer,2020/12/08 09:00:00+00
-377013.715648148,1906544.48611949,Kotzebue,5.82,Crowley,Jul,2020,2020/12/08 09:00:00+00,2807,Summer,2020/12/08 09:00:00+00
1128714.87957736,1089944.96465042,Juneau,2.43,Crowley,Jul,2020,2020/12/08 09:00:00+00,2808,Summer,2020/12/08 09:00:00+00
-110126.419518891,1751240.80768989,Huslia,6.25,Huslia Gas & Oil,Jul,2020,2020/12/08 09:00:00+00,2809,Summer,2020/12/08 09:00:00+00
-11727.409237893,1787572.07370767,Hughes,9,Hughes City Council,Jul,2020,2020/12/08 09:00:00+00,2810,Summer,2020/12/08 09:00:00+00
-431808.216810717,1038370.39728577,Goodnews Bay,4.09,Mumtram Pikkai Village Corp.,Jul,2020,2020/12/08 09:00:00+00,2811,Summer,2020/12/08 09:00:00+00
439627.705608474,1376652.70899664,Glennallen,2.12,Crowley,Jul,2020,2020/12/08 09:00:00+00,2812,Summer,2020/12/08 09:00:00+00
-136929.048131091,1645322.79517116,Galena,5.65,Crowley,Jul,2020,2020/12/08 09:00:00+00,2813,Summer,2020/12/08 09:00:00+00
-255124.356889429,1013454.33727143,Dillingham,4.76,Vitus,Jul,2020,2020/12/08 09:00:00+00,2814,Summer,2020/12/08 09:00:00+00
402016.95373835,1589787.53174982,Delta Junction,3.13,Crowley,Jul,2020,2020/12/08 09:00:00+00,2815,Summer,2020/12/08 09:00:00+00
449342.259478468,1201051.13508385,Cordova,2.8,Shoreside Petro,Jul,2020,2020/12/08 09:00:00+00,2816,Summer,2020/12/08 09:00:00+00
-261536.801805181,990939.243875891,Clark's Point,3.6,Clark's Point Village Council,Jul,2020,2020/12/08 09:00:00+00,2817,Summer,2020/12/08 09:00:00+00
453138.587430948,1797102.49217214,Circle,2.84,Crowley,Jul,2020,2020/12/08 09:00:00+00,2818,Summer,2020/12/08 09:00:00+00
505210.692464188,1318323.26146793,Chitina,2.2,Wrangell View Store (Gas) / Crowley (HF/P),Jul,2020,2020/12/08 09:00:00+00,2819,Summer,2020/12/08 09:00:00+00
-420708.278583235,1225426.14136511,Bethel,3.77,Crowley,Jul,2020,2020/12/08 09:00:00+00,2820,Summer,2020/12/08 09:00:00+00
-316464.020166387,1423712.40568258,Anvik,5,Deloyges,Jul,2020,2020/12/08 09:00:00+00,2821,Summer,2020/12/08 09:00:00+00
-390087.745779022,1235043.28228904,Akiak,4.49,Kokarmiut Corporation,Jul,2020,2020/12/08 09:00:00+00,2822,Summer,2020/12/08 09:00:00+00
-766479.910475392,525927.743350198,Akutan,1.59,City of Akutan,Jul,2020,2020/12/08 09:00:00+00,2823,Summer,2020/12/08 09:00:00+00
57879.5116973947,1844678.29560101,Alatna,7,City of Allakaket,Jul,2020,2020/12/08 09:00:00+00,2824,Summer,2020/12/08 09:00:00+00
94894.1751459759,2021732.21131396,Anaktuvuk Pass,1.5,North Slope Borough,Jul,2020,2020/12/08 09:00:00+00,2825,Summer,2020/12/08 09:00:00+00
231980.126647679,1606209.55215741,Anderson,2.83,Nenana Heating,Jul,2020,2020/12/08 09:00:00+00,2826,Summer,2020/12/08 09:00:00+00
1144736.49530355,1001399.30409643,Angoon,4.47,Angoon Oil and Gas,Jul,2020,2020/12/08 09:00:00+00,2827,Summer,2020/12/08 09:00:00+00
354055.304168875,2041227.33626006,Arctic Village,12,Arctic Village Traditional Council,Jul,2020,2020/12/08 09:00:00+00,2828,Summer,2020/12/08 09:00:00+00
-1366062.6920054,452266.93070329,Atka,7.5,Atka Native Store,Jul,2020,2020/12/08 09:00:00+00,2829,Summer,2020/12/08 09:00:00+00
-446969.846134871,1236061.98697927,Atmautluak,4.96,Atmautluak Limited,Jul,2020,2020/12/08 09:00:00+00,2830,Summer,2020/12/08 09:00:00+00
-130178.283503762,2281005.01007065,Atqasuk,1.4,North Slope Borough,Jul,2020,2020/12/08 09:00:00+00,2831,Summer,2020/12/08 09:00:00+00
-578884.171153793,1762943.25312878,Brevig Mission,3.96,Brevig Mission Native Store,Jul,2020,2020/12/08 09:00:00+00,2832,Summer,2020/12/08 09:00:00+00
331739.412198896,1134592.127647,Chenega,5.9,Chenega Bay Utility,Jul,2020,2020/12/08 09:00:00+00,2833,Summer,2020/12/08 09:00:00+00
-272640.696692714,708170.914671806,Chignik,3.94,City of Chignik,Jul,2020,2020/12/08 09:00:00+00,2834,Summer,2020/12/08 09:00:00+00
1296030.65760968,812250.477347349,Craig,2.47,Petro Marine,Jul,2020,2020/12/08 09:00:00+00,2835,Summer,2020/12/08 09:00:00+00
-394885.190734183,1816964.93492238,Deering,4.79,Deering IRA,Jul,2020,2020/12/08 09:00:00+00,2836,Summer,2020/12/08 09:00:00+00
604270.153138677,1705897.93684688,Eagle,3.5,Eagle Trading,Jul,2020,2020/12/08 09:00:00+00,2837,Summer,2020/12/08 09:00:00+00
-533862.500488994,1465251.0985118,Emmonak,4.89,Emmonak Corp. Tank Farm,Jul,2020,2020/12/08 09:00:00+00,2838,Summer,2020/12/08 09:00:00+00
297451.122482249,1667250.52584127,Fairbanks,2.34,Alaska Petroleum,Jul,2020,2020/12/08 09:00:00+00,2839,Summer,2020/12/08 09:00:00+00
-861997.814284141,1650244.02734943,Gambell,4.59,ANICA (Gambell Native Store),Jul,2020,2020/12/08 09:00:00+00,2840,Summer,2020/12/08 09:00:00+00
-431919.643857906,1649447.6365716,Golovin,3.1,Golovin Public Utilities,Jul,2020,2020/12/08 09:00:00+00,2841,Summer,2020/12/08 09:00:00+00
-307074.484708072,1451345.5736835,Grayling,5.65,HYL Grayling Fuel Company,Jul,2020,2020/12/08 09:00:00+00,2842,Summer,2020/12/08 09:00:00+00
1050532.36181576,1080255.03184299,Gustavus,3.21,Gustavus Dray,Jul,2020,2020/12/08 09:00:00+00,2843,Summer,2020/12/08 09:00:00+00
244851.204268498,1554216.24330167,Healy,2.35,Fisher Fuel,Jul,2020,2020/12/08 09:00:00+00,2844,Summer,2020/12/08 09:00:00+00
-299104.583730028,1371169.35640814,Holy Cross,6.05,Holy Cross Oil Company,Jul,2020,2020/12/08 09:00:00+00,2845,Summer,2020/12/08 09:00:00+00
138629.431092521,1075412.72159425,Homer,1.97,Petro Marine,Jul,2020,2020/12/08 09:00:00+00,2846,Summer,2020/12/08 09:00:00+00
1076331.88668661,1052302.38252826,Hoonah,2.97,Hoonah Trading,Jul,2020,2020/12/08 09:00:00+00,2847,Summer,2020/12/08 09:00:00+00
-637703.69598663,1341749.41966851,Hooper Bay,5.64,Crowley Marine,Jul,2020,2020/12/08 09:00:00+00,2848,Summer,2020/12/08 09:00:00+00
1198537.96643152,956568.247197351,Kake,3.47,Kake Tribal Fuel,Jul,2020,2020/12/08 09:00:00+00,2849,Summer,2020/12/08 09:00:00+00
399600.549366245,2270028.55604022,Kaktovik,2.5,Kaktovik Inupiat Corporation,Jul,2020,2020/12/08 09:00:00+00,2850,Summer,2020/12/08 09:00:00+00
-228052.174361995,1604048.17941984,Kaltag,3.5,Kaltag Cooperative,Jul,2020,2020/12/08 09:00:00+00,2851,Summer,2020/12/08 09:00:00+00
-281947.629636162,1904401.94665282,Kiana,5.65,City of Kiana,Jul,2020,2020/12/08 09:00:00+00,2852,Summer,2020/12/08 09:00:00+00
-529656.810844552,593924.882474006,King Cove,2.55,Peter Pan Seafood,Jul,2020,2020/12/08 09:00:00+00,2853,Summer,2020/12/08 09:00:00+00
95027.5224326542,866747.9369809,Kodiak,2.2,Petro Marine,Jul,2020,2020/12/08 09:00:00+00,2854,Summer,2020/12/08 09:00:00+00
-42350.9527616402,1049908.85482454,Kokhanok,7,Kokhanok Tribal Council,Jul,2020,2020/12/08 09:00:00+00,2855,Summer,2020/12/08 09:00:00+00
-480768.456775202,1486120.89410419,Kotlik,4.74,Kotlik Yupik Enterprises,Jul,2020,2020/12/08 09:00:00+00,2856,Summer,2020/12/08 09:00:00+00
-338182.669797935,1681583.81082618,Koyuk,4.85,Koyuk Native Corporation,Jul,2020,2020/12/08 09:00:00+00,2857,Summer,2020/12/08 09:00:00+00
-509341.421585239,1133719.63178881,Kwigillingok,5.6,KWIK Marina Inc.,Jul,2020,2020/12/08 09:00:00+00,2858,Summer,2020/12/08 09:00:00+00
1110.1843822052,837018.823366526,Larsen Bay,4.06,City of Larsen Bay,Jul,2020,2020/12/08 09:00:00+00,2859,Summer,2020/12/08 09:00:00+00
-422939.120937902,1348502.57937497,Marshall,5.5,City of Marshall,Jul,2020,2020/12/08 09:00:00+00,2860,Summer,2020/12/08 09:00:00+00
-80396.1108252345,1443158.11815246,McGrath,5.82,Northern Petroleum,Jul,2020,2020/12/08 09:00:00+00,2861,Summer,2020/12/08 09:00:00+00
218083.07061332,1695656.59737064,Minto,3.55,North Fork Store,Jul,2020,2020/12/08 09:00:00+00,2862,Summer,2020/12/08 09:00:00+00
-504640.533465355,1383006.48491385,Mountain Village,6,Azachorak Fuel,Jul,2020,2020/12/08 09:00:00+00,2863,Summer,2020/12/08 09:00:00+00
-447900.339245922,689960.464606835,Nelson Lagoon,5.25,Nelson Lagoon Enterprises,Jul,2020,2020/12/08 09:00:00+00,2864,Summer,2020/12/08 09:00:00+00
234989.287041507,1630972.24399515,Nenana,3.11,Nenana Heating,Jul,2020,2020/12/08 09:00:00+00,2865,Summer,2020/12/08 09:00:00+00
-47715.5850566393,1109006.41072581,Nondalton,5.45,City of Nondalton,Jul,2020,2020/12/08 09:00:00+00,2866,Summer,2020/12/08 09:00:00+00
-310203.95042872,1891560.16964191,Noorvik,5.64,Noorvik Native Store,Jul,2020,2020/12/08 09:00:00+00,2867,Summer,2020/12/08 09:00:00+00
115434.355028723,2251263.44261842,Nuiqsut,2.05,North Slope Borough,Jul,2020,2020/12/08 09:00:00+00,2868,Summer,2020/12/08 09:00:00+00
-195453.203694237,1646254.07648895,Nulato,4,City of Nulato,Jul,2020,2020/12/08 09:00:00+00,2869,Summer,2020/12/08 09:00:00+00
43179.509619964,801115.998141873,Old Harbor,3.3,City of Old Harbor,Jul,2020,2020/12/08 09:00:00+00,2870,Summer,2020/12/08 09:00:00+00
88385.3853077032,881147.13012034,Ouzinkie,2.87,Ouzinkie Native Corporation,Jul,2020,2020/12/08 09:00:00+00,2871,Summer,2020/12/08 09:00:00+00
1036362.75188977,1023817.93801456,Pelican,3.11,Pelican Fuel,Jul,2020,2020/12/08 09:00:00+00,2872,Summer,2020/12/08 09:00:00+00
1261271.08419403,957469.206997323,Petersburg,2.71,Petro Marine,Jul,2020,2020/12/08 09:00:00+00,2873,Summer,2020/12/08 09:00:00+00
-463440.278725839,1359992.70645285,Pilot Station,,Pilot Station Native Corporation,Jul,2020,2020/12/08 09:00:00+00,2874,Summer,2020/12/08 09:00:00+00
1238268.67859453,896185.506006416,Point Baker,5.35,Point Baker Trading Post,Jul,2020,2020/12/08 09:00:00+00,2875,Summer,2020/12/08 09:00:00+00
-526202.60112902,2093518.87211088,Point Hope,2.09,Tigara Corporation,Jul,2020,2020/12/08 09:00:00+00,2876,Summer,2020/12/08 09:00:00+00
66076.0433834472,874380.056336525,Port Lions,2.71,Kizhuyak Oil Sales,Jul,2020,2020/12/08 09:00:00+00,2877,Summer,2020/12/08 09:00:00+00
-441451.852918794,1110782.82189395,Quinhagak,5.15,Qanirtuuq Corporation,Jul,2020,2020/12/08 09:00:00+00,2878,Summer,2020/12/08 09:00:00+00
-70886.7990080763,1642768.92037799,Ruby,4.75,Dineega Fuel Company,Jul,2020,2020/12/08 09:00:00+00,2879,Summer,2020/12/08 09:00:00+00
-384325.307776448,1333013.66724658,Russian Mission,4.8,Russian Mission Corporation,Jul,2020,2020/12/08 09:00:00+00,2880,Summer,2020/12/08 09:00:00+00
-944349.868773236,843619.420781122,Saint George,6.95,Delta Western,Jul,2020,2020/12/08 09:00:00+00,2881,Summer,2020/12/08 09:00:00+00
-411466.861134354,612219.93928279,Sand Point,4.52,TDX Svcs,Jul,2020,2020/12/08 09:00:00+00,2882,Summer,2020/12/08 09:00:00+00
-805515.136213651,1625678.78277187,Savoonga,5.65,ANICA (Savoonga Native Store),Jul,2020,2020/12/08 09:00:00+00,2883,Summer,2020/12/08 09:00:00+00
-604790.129936927,1371265.24459968,Scammon Bay,5.75,Askinuk Corporation,Jul,2020,2020/12/08 09:00:00+00,2884,Summer,2020/12/08 09:00:00+00
128947.580591873,1051951.17416714,Seldovia,2.82,Seldovia Fuel and Lube,Jul,2020,2020/12/08 09:00:00+00,2885,Summer,2020/12/08 09:00:00+00
-541048.640165177,1860130.42371255,Shishmaref,4.42,Shishmaref Native Store,Jul,2020,2020/12/08 09:00:00+00,2886,Summer,2020/12/08 09:00:00+00
-167084.821254186,1306713.95158893,Sleetmute,4.95,Henry Hill Store,Jul,2020,2020/12/08 09:00:00+00,2887,Summer,2020/12/08 09:00:00+00
-410655.966695141,1531965.84908907,Stebbins,5.04,Tapraq Fuel Company,Jul,2020,2020/12/08 09:00:00+00,2888,Summer,2020/12/08 09:00:00+00
90121.6496562936,1691441.77576932,Tanana,3.32,Tanana Tribal Council,Jul,2020,2020/12/08 09:00:00+00,2889,Summer,2020/12/08 09:00:00+00
-574543.17179758,1754008.50735403,Teller,6.11,Teller Native Fuel Business,Jul,2020,2020/12/08 09:00:00+00,2890,Summer,2020/12/08 09:00:00+00
1326319.36788725,846815.094827237,Thorne Bay,2.72,Petro Marine,Jul,2020,2020/12/08 09:00:00+00,2891,Summer,2020/12/08 09:00:00+00
-364120.520402744,1024741.77608156,Togiak,4.48,Togiak Natives Limited,Jul,2020,2020/12/08 09:00:00+00,2892,Summer,2020/12/08 09:00:00+00
-604707.768126036,1222202.94569942,Toksook Bay,5.61,Nunakauiak Yupik Corporation,Jul,2020,2020/12/08 09:00:00+00,2893,Summer,2020/12/08 09:00:00+00
-475945.642041781,1181762.44420864,Tuntutuliak,5.76,Qinarmiut Corporation,Jul,2020,2020/12/08 09:00:00+00,2894,Summer,2020/12/08 09:00:00+00
-332652.664299918,1562728.30203533,Unalakleet,4.19,Unalakleet Native Corporation,Jul,2020,2020/12/08 09:00:00+00,2895,Summer,2020/12/08 09:00:00+00
-334222.042316608,1300232.52489235,Upper Kalskag,5.7,City of Upper Kalskag,Jul,2020,2020/12/08 09:00:00+00,2896,Summer,2020/12/08 09:00:00+00
-101341.337283207,2367854.79997794,Utqiagvik,,Eskimos Inc.,Jul,2020,2020/12/08 09:00:00+00,2897,Summer,2020/12/08 09:00:00+00
-227607.668616794,2305095.9767901,Wainwright,1.5,Olgoonik Corporation,Jul,2020,2020/12/08 09:00:00+00,2898,Summer,2020/12/08 09:00:00+00
-447479.312091524,1667267.50587921,White Mountain,3.03,White Mountain Native Store,Jul,2020,2020/12/08 09:00:00+00,2899,Summer,2020/12/08 09:00:00+00
1306628.34428561,932518.315928681,Wrangell,2.62,Petro Marine,Jul,2020,2020/12/08 09:00:00+00,2900,Summer,2020/12/08 09:00:00+00
-390087.745779022,1235043.28228904,Akiak,4.69,Kokarmiut Corporation,Jan,2021,2021/02/25 09:00:00+00,2901,Winter,2021/02/10 09:00:00+00
-766479.910475392,525927.743350198,Akutan,1.98,City of Akutan,Jan,2021,2021/02/25 09:00:00+00,2902,Winter,2021/02/10 09:00:00+00
57879.5116973947,1844678.29560101,Alatna,7,City of Allakaket,Jan,2021,2021/02/25 09:00:00+00,2903,Winter,2021/02/10 09:00:00+00
94894.1751459759,2021732.21131396,Anaktuvuk Pass,1.5,North Slope Borough,Jan,2021,2021/02/25 09:00:00+00,2904,Winter,2021/02/10 09:00:00+00
231980.126647679,1606209.55215741,Anderson,2.53,Nenana Heating,Jan,2021,2021/02/25 09:00:00+00,2905,Winter,2021/02/10 09:00:00+00
1144736.49530355,1001399.30409643,Angoon,4.62,Angoon Oil and Gas,Jan,2021,2021/02/25 09:00:00+00,2906,Winter,2021/02/10 09:00:00+00
-316464.020166387,1423712.40568258,Anvik,5,Deloyges,Jan,2021,2021/02/25 09:00:00+00,2907,Winter,2021/02/10 09:00:00+00
354055.304168875,2041227.33626006,Arctic Village,12,Arctic Village Traditional Council,Jan,2021,2021/02/25 09:00:00+00,2908,Winter,2021/02/10 09:00:00+00
-1366062.6920054,452266.93070329,Atka,7.5,Atka Native Store,Jan,2021,2021/02/25 09:00:00+00,2909,Winter,2021/02/10 09:00:00+00
-446969.846134871,1236061.98697927,Atmautluak,4.96,Atmautluak Limited,Jan,2021,2021/02/25 09:00:00+00,2910,Winter,2021/02/10 09:00:00+00
-130178.283503762,2281005.01007065,Atqasuk,1.4,North Slope Borough,Jan,2021,2021/02/25 09:00:00+00,2911,Winter,2021/02/10 09:00:00+00
-420708.278583235,1225426.14136511,Bethel,4.03,Crowley,Jan,2021,2021/02/25 09:00:00+00,2912,Winter,2021/02/10 09:00:00+00
-578884.171153793,1762943.25312878,Brevig Mission,3.67,Brevig Mission Native Store,Jan,2021,2021/02/25 09:00:00+00,2913,Winter,2021/02/10 09:00:00+00
331739.412198896,1134592.127647,Chenega,5.04,Chenega Bay Utility,Jan,2021,2021/02/25 09:00:00+00,2914,Winter,2021/02/10 09:00:00+00
-272640.696692714,708170.914671806,Chignik,3.94,City of Chignik,Jan,2021,2021/02/25 09:00:00+00,2915,Winter,2021/02/10 09:00:00+00
505210.692464188,1318323.26146793,Chitina,2.09,Wrangell View Store (Gas) / Crowley (HF/P),Jan,2021,2021/02/25 09:00:00+00,2916,Winter,2021/02/10 09:00:00+00
453138.587430948,1797102.49217214,Circle,3.15,Central Corner (Gas) / Crowley (HF),Jan,2021,2021/02/25 09:00:00+00,2917,Winter,2021/02/10 09:00:00+00
-261536.801805181,990939.243875891,Clark's Point,,Clark's Point Village Council,Jan,2021,2021/02/25 09:00:00+00,2918,Winter,2021/02/10 09:00:00+00
449342.259478468,1201051.13508385,Cordova,2.89,Shoreside Petro,Jan,2021,2021/02/25 09:00:00+00,2919,Winter,2021/02/10 09:00:00+00
1296030.65760968,812250.477347349,Craig,2.86,Petro Marine,Jan,2021,2021/02/25 09:00:00+00,2920,Winter,2021/02/10 09:00:00+00
-394885.190734183,1816964.93492238,Deering,4.38,Deering IRA,Jan,2021,2021/02/25 09:00:00+00,2921,Winter,2021/02/10 09:00:00+00
402016.95373835,1589787.53174982,Delta Junction,2.62,Delta Gas (Gas) / Crowley (HF/Propane),Jan,2021,2021/02/25 09:00:00+00,2922,Winter,2021/02/10 09:00:00+00
-255124.356889429,1013454.33727143,Dillingham,3.52,Vitus,Jan,2021,2021/02/25 09:00:00+00,2923,Winter,2021/02/10 09:00:00+00
604270.153138677,1705897.93684688,Eagle,3.5,Eagle Trading,Jan,2021,2021/02/25 09:00:00+00,2924,Winter,2021/02/10 09:00:00+00
-533862.500488994,1465251.0985118,Emmonak,5.16,Emmonak Corp. Tank Farm,Jan,2021,2021/02/25 09:00:00+00,2925,Winter,2021/02/10 09:00:00+00
297451.122482249,1667250.52584127,Fairbanks,2.74,Alaska Petroleum (HF)/University Chevron (Gas/P),Jan,2021,2021/02/25 09:00:00+00,2926,Winter,2021/02/10 09:00:00+00
-136929.048131091,1645322.79517116,Galena,5.18,Crowley,Jan,2021,2021/02/25 09:00:00+00,2927,Winter,2021/02/10 09:00:00+00
-861997.814284141,1650244.02734943,Gambell,4.58,ANICA (Gambell Native Store),Jan,2021,2021/02/25 09:00:00+00,2928,Winter,2021/02/10 09:00:00+00
439627.705608474,1376652.70899664,Glennallen,2.09,Hub of Alaska (Gas) / Crowley (HF/P),Jan,2021,2021/02/25 09:00:00+00,2929,Winter,2021/02/10 09:00:00+00
-431919.643857906,1649447.6365716,Golovin,3.1,Golovin Public Utilities,Jan,2021,2021/02/25 09:00:00+00,2930,Winter,2021/02/10 09:00:00+00
-431808.216810717,1038370.39728577,Goodnews Bay,2.79,Mumtram Pikkai Village Corp.,Jan,2021,2021/02/25 09:00:00+00,2931,Winter,2021/02/10 09:00:00+00
-307074.484708072,1451345.5736835,Grayling,5,HYL Grayling Fuel Company,Jan,2021,2021/02/25 09:00:00+00,2932,Winter,2021/02/10 09:00:00+00
1050532.36181576,1080255.03184299,Gustavus,3.01,Gustavus Dray,Jan,2021,2021/02/25 09:00:00+00,2933,Winter,2021/02/10 09:00:00+00
244851.204268498,1554216.24330167,Healy,2.6,Fisher Fuel,Jan,2021,2021/02/25 09:00:00+00,2934,Winter,2021/02/10 09:00:00+00
