X,Y,OBJECTID,Community,Region,RUBA_Region,Operator_Certification,Preventive_Maintenance_Plan,Compliance,Utility_Management_Training,Meetings_of_the_Governing_Body,Budget,Revenue,Workers_Compensation_Insurance,Payroll_Liability_Compliance,TOTAL_SCORE,Season,DataYear,IsMostRecent,AsOfDate,Shape,Date_,Communityname
-152.503985543,57.9232637970001,878,Ouzinkie,DEC,Anchorage,7,15,0,5,5,13,15,2,5,67,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Ouzinkie
-152.503985543,57.9232637970001,879,Ouzinkie,DEC,Anchorage,7,15,0,5,5,15,15,5,5,72,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Ouzinkie
-154.099566668,59.7882438180001,880,Pedro Bay,DEC,Anchorage,10,25,10,5,5,15,20,5,5,100,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Pedro Bay
-154.099566668,59.7882438180001,881,Pedro Bay,DEC,Anchorage,10,25,10,5,5,15,20,5,5,100,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Pedro Bay
-136.229747556,57.960668701,882,Pelican,DEC,Juneau,7,15,5,5,5,15,15,5,5,77,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Pelican
-136.229747556,57.960668701,883,Pelican,DEC,Juneau,5,0,5,5,2,10,15,5,5,52,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Pelican
-159.143392506,55.9115856110001,884,Perryville,BBAHC,Anchorage,10,0,0,0,0,0,0,5,0,15,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Perryville
-159.143392506,55.9115856110001,885,Perryville,BBAHC,Anchorage,10,0,0,0,0,0,0,2,0,12,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Perryville
-157.577332759,57.5642993530001,886,Pilot Point,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Pilot Point
-157.577332759,57.5642993530001,887,Pilot Point,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Pilot Point
-162.883135849,61.937202509,888,Pilot Station,YKHC,Bethel,5,15,10,5,2,15,20,5,0,77,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Pilot Station
-162.883135849,61.937202509,889,Pilot Station,YKHC,Bethel,5,15,10,5,5,15,15,5,5,80,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Pilot Station
-163.287019434,62.0318125680001,890,Pitkas Point,YKHC,Bethel,10,15,5,5,0,10,20,0,0,65,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Pitkas Point
-163.287019434,62.0318125680001,891,Pitkas Point,YKHC,Bethel,5,15,5,0,0,13,5,0,0,43,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Pitkas Point
-161.814750333,59.0084827490001,892,Platinum,YKHC,Dillingham,5,15,0,5,0,10,0,2,0,37,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Platinum
-161.814750333,59.0084827490001,893,Platinum,YKHC,Dillingham,5,15,0,5,2,10,0,0,0,37,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Platinum
-134.646995581,56.2492376800001,894,Port Alexander,DEC,Juneau,5,15,0,0,5,15,15,5,5,65,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Port Alexander
-134.646995581,56.2492376800001,895,Port Alexander,DEC,Juneau,5,15,0,0,5,10,15,5,5,60,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Port Alexander
-151.831724369,59.3515619250001,896,Port Graham,DEC,Anchorage,5,15,0,0,5,15,20,5,5,70,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Port Graham
-151.831724369,59.3515619250001,897,Port Graham,DEC,Anchorage,5,15,0,5,5,15,20,5,5,75,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Port Graham
-158.619015588,56.930076985,898,Port Heiden,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Port Heiden
-158.619015588,56.930076985,899,Port Heiden,BBAHC,Dillingham,10,25,10,5,2,10,0,5,0,67,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Port Heiden
-152.883441886,57.8666223910001,900,Port Lions,DEC,Anchorage,3,15,5,0,5,15,15,2,5,65,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Port Lions
-152.883441886,57.8666223910001,901,Port Lions,DEC,Anchorage,3,15,5,0,5,15,15,5,5,68,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Port Lions
-133.607216709,56.322351073,902,Port Protection,DEC,Juneau,10,0,5,0,0,0,0,5,5,25,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Port Protection
-133.607216709,56.322351073,903,Port Protection,DEC,Juneau,10,0,5,0,0,10,0,5,5,35,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Port Protection
-157.719813749,58.905191028,904,Portage Creek,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Portage Creek
-157.719813749,58.905191028,905,Portage Creek,BBAHC,Dillingham,10,25,10,5,5,15,20,5,5,100,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Portage Creek
-161.900612498,59.7514267440001,906,Quinhagak,YKHC,Bethel,3,25,0,0,5,13,20,5,0,71,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Quinhagak
-161.900612498,59.7514267440001,907,Quinhagak,YKHC,Bethel,3,25,0,5,0,15,20,5,0,73,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Quinhagak
-150.171816903,65.5033866270001,908,Rampart,TCC,Fairbanks,3,15,10,5,5,13,15,2,5,73,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Rampart
-150.171816903,65.5033866270001,909,Rampart,TCC,Fairbanks,0,15,10,5,5,15,15,5,5,75,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Rampart
-155.488949308,64.7392281,910,Ruby,TCC,Fairbanks,0,15,0,5,2,10,0,0,0,32,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Ruby
-155.488949308,64.7392281,911,Ruby,TCC,Fairbanks,0,15,0,5,2,10,0,5,5,42,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Ruby
-161.323496058,61.7838423380001,912,Russian Mission,YKHC,Bethel,10,15,0,5,2,13,5,5,0,55,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Russian Mission
-161.323496058,61.7838423380001,913,Russian Mission,YKHC,Bethel,10,15,0,5,5,10,5,5,0,55,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Russian Mission
-169.545279997,56.601425702,914,Saint George,DEC,Anchorage,5,15,0,0,0,0,0,5,0,25,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Saint George
-169.545279997,56.601425702,915,Saint George,DEC,Anchorage,5,15,0,0,0,10,0,5,5,40,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Saint George
-163.175161039,62.0514716000001,916,Saint Mary's,YKHC,Bethel,7,15,5,0,5,15,15,5,5,72,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Saint Mary's
-163.175161039,62.0514716000001,917,Saint Mary's,YKHC,Bethel,7,15,5,5,5,15,15,5,0,72,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Saint Mary's
-162.039910346,63.4783515770001,918,Saint Michael,NSHC,Nome,5,0,5,5,2,13,20,5,2,57,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Saint Michael
-162.039910346,63.4783515770001,919,Saint Michael,NSHC,Nome,5,15,5,5,2,15,20,5,0,72,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Saint Michael
-170.282288308,57.1203994790001,920,Saint Paul,DEC,Anchorage,5,15,5,0,5,15,15,5,5,70,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Saint Paul
-170.282288308,57.1203994790001,921,Saint Paul,DEC,Anchorage,5,15,5,0,0,10,15,5,0,55,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Saint Paul
-160.498090059,55.3409024270001,922,Sand Point,DEC,Anchorage,7,25,5,0,5,15,15,5,5,82,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Sand Point
-160.498090059,55.3409024270001,923,Sand Point,DEC,Anchorage,7,15,5,0,5,15,5,5,5,62,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Sand Point
-170.484026799,63.692977602,924,Savoonga,NSHC,Nome,5,0,5,0,5,15,20,5,5,60,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Savoonga
-170.484026799,63.692977602,925,Savoonga,NSHC,Nome,5,15,5,0,2,13,20,5,0,65,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Savoonga
-131.597617767,55.318924232,926,Saxman,DEC,Juneau,5,25,5,5,5,15,20,5,5,90,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Saxman
-131.597617767,55.318924232,927,Saxman,DEC,Juneau,5,15,5,5,5,15,20,5,5,80,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Saxman
-165.581572161,61.842810005,928,Scammon Bay,YKHC,Bethel,3,15,0,5,5,15,20,5,0,68,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Scammon Bay
-165.581572161,61.842810005,929,Scammon Bay,YKHC,Bethel,3,15,0,5,5,15,15,5,0,63,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Scammon Bay
-160.010110213,66.6043915110001,930,Selawik,MHC,Kotzebue,3,15,5,5,5,10,5,5,0,53,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Selawik
-160.010110213,66.6043915110001,931,Selawik,MHC,Kotzebue,3,0,5,5,5,10,5,5,0,38,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Selawik
-151.71857386,59.4405972260001,932,Seldovia,DEC,Anchorage,10,15,5,0,5,15,20,5,5,80,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Seldovia
-151.71857386,59.4405972260001,933,Seldovia,DEC,Anchorage,10,15,5,0,5,15,20,5,5,80,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Seldovia
-159.530597672,62.6553703480001,934,Shageluk,YKHC,Bethel,5,15,0,5,5,0,5,5,5,45,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Shageluk
-159.530597672,62.6553703480001,935,Shageluk,YKHC,Bethel,5,15,0,5,5,15,5,5,0,55,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Shageluk
-161.194356256,64.3545557040001,936,Shaktoolik,NSHC,Nome,5,0,5,5,5,15,20,5,5,65,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Shaktoolik
-161.194356256,64.3545557040001,937,Shaktoolik,NSHC,Nome,5,15,5,5,2,10,5,5,5,57,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Shaktoolik
-166.070764449,66.2551053340001,938,Shishmaref,NSHC,Nome,3,0,0,5,5,15,20,5,5,58,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Shishmaref
-166.070764449,66.2551053340001,939,Shishmaref,NSHC,Nome,0,15,0,5,2,10,0,5,2,39,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Shishmaref
-157.138190492,66.888044295,940,Shungnak,MHC,Kotzebue,0,15,5,5,5,13,15,5,0,63,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Shungnak
-157.138190492,66.888044295,941,Shungnak,MHC,Kotzebue,0,15,5,5,5,10,5,5,0,50,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Shungnak
-157.170409752,61.702682381,942,Sleetmute,YKHC,Bethel,0,15,0,0,0,10,20,5,0,50,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Sleetmute
-157.170409752,61.702682381,943,Sleetmute,YKHC,Bethel,0,15,0,0,0,13,20,5,0,53,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Sleetmute
-157.006924355,58.7132667830001,944,South Naknek,BBAHC,Dillingham,10,15,10,0,0,10,20,5,5,75,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,South Naknek
-157.006924355,58.7132667830001,945,South Naknek,BBAHC,Dillingham,10,15,10,0,0,13,20,5,5,78,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,South Naknek
-162.291497704,63.5238097220001,946,Stebbins,NSHC,Nome,0,0,5,5,5,15,20,5,5,60,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Stebbins
-162.291497704,63.5238097220001,947,Stebbins,NSHC,Nome,0,15,5,5,2,10,5,5,5,52,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Stebbins
-149.084438212,66.0045244820001,948,Stevens Village,TCC,Fairbanks,5,15,5,5,5,10,5,5,5,60,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Stevens Village
-149.084438212,66.0045244820001,949,Stevens Village,TCC,Fairbanks,0,15,5,5,0,0,0,5,0,30,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Stevens Village
-156.588255413,61.787160128,950,Stony River,YKHC,Bethel,10,15,10,5,5,15,20,5,5,90,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Stony River
-156.588255413,61.787160128,951,Stony River,YKHC,Bethel,10,15,10,5,5,15,20,5,5,90,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Stony River
-156.061952512,62.9879595240001,952,Takotna,TCC,Anchorage,10,15,0,5,0,0,0,0,0,30,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Takotna
-156.061952512,62.9879595240001,953,Takotna,TCC,Anchorage,10,15,0,0,0,0,0,0,0,25,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Takotna
-143.355997376,63.3762791950001,954,Tanacross,TCC,Fairbanks,5,15,5,5,0,0,0,0,0,30,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Tanacross
-143.355997376,63.3762791950001,955,Tanacross,TCC,Fairbanks,5,15,5,0,0,0,0,2,0,27,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Tanacross
-152.077703397,65.17118315,956,Tanana,TCC,Fairbanks,3,15,0,5,5,15,15,2,5,65,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Tanana
-152.077703397,65.17118315,957,Tanana,TCC,Fairbanks,3,15,0,5,5,15,15,2,5,65,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Tanana
-146.681721307,60.8684850230001,958,Tatitlek,DEC,Anchorage,10,15,5,5,5,13,15,5,5,78,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Tatitlek
-146.681721307,60.8684850230001,959,Tatitlek,DEC,Anchorage,10,15,5,5,2,0,5,5,5,52,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Tatitlek
-145.412064205,62.047381182,960,Tazlina,DEC,Anchorage,10,25,10,5,5,15,20,5,5,100,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Tazlina
-145.412064205,62.047381182,961,Tazlina,DEC,Anchorage,10,25,10,5,5,15,20,5,5,100,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Tazlina
-166.36520237,65.262956828,962,Teller,NSHC,Nome,10,0,0,5,2,10,5,5,2,39,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Teller
-166.36520237,65.262956828,963,Teller,NSHC,Nome,10,15,0,5,2,10,5,5,0,52,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Teller
-142.519699248,63.1380325270001,964,Tetlin,TCC,Fairbanks,5,15,5,0,0,0,0,5,0,30,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Tetlin
-142.519699248,63.1380325270001,965,Tetlin,TCC,Fairbanks,5,15,5,0,0,0,0,2,0,27,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Tetlin
-132.522822308,55.6854862610001,966,Thorne Bay,DEC,Juneau,10,15,0,5,5,15,20,5,5,80,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Thorne Bay
-132.522822308,55.6854862610001,967,Thorne Bay,DEC,Juneau,10,15,0,5,5,15,20,5,5,80,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Thorne Bay
-160.378791114,59.060511497,968,Togiak,BBAHC,Dillingham,7,15,10,5,0,10,0,5,0,52,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Togiak
-160.378791114,59.060511497,969,Togiak,BBAHC,Dillingham,7,15,10,5,5,15,20,5,0,82,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Togiak
-165.107234278,60.5295453630001,970,Toksook Bay,YKHC,Bethel,10,15,10,5,0,10,20,5,0,75,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Toksook Bay
-165.107234278,60.5295453630001,971,Toksook Bay,YKHC,Bethel,10,15,10,5,0,13,20,5,0,78,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Toksook Bay
-160.956460467,61.0986849070001,972,Tuluksak,YKHC,Bethel,0,15,0,0,0,0,0,0,0,15,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Tuluksak
-160.956460467,61.0986849070001,973,Tuluksak,YKHC,Bethel,3,15,0,5,0,0,0,0,0,23,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Tuluksak
-162.67635558,60.342784158,974,Tuntutuliak,YKHC,Bethel,3,15,0,0,5,15,15,5,5,63,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Tuntutuliak
-162.67635558,60.342784158,975,Tuntutuliak,YKHC,Bethel,3,15,0,5,5,15,5,5,5,58,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Tuntutuliak
-165.251391797,60.586168984,976,Tununak,YKHC,Bethel,10,15,10,5,0,0,0,5,0,45,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Tununak
-165.251391797,60.586168984,977,Tununak,YKHC,Bethel,10,15,10,0,0,0,5,5,0,45,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Tununak
-160.280607277,59.0751283220001,978,Twin Hills,BBAHC,Dillingham,10,15,10,5,5,0,5,5,5,60,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Twin Hills
-160.280607277,59.0751283220001,979,Twin Hills,BBAHC,Dillingham,10,15,10,5,5,0,5,5,5,60,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Twin Hills
-151.143395425,61.0680870480001,980,Tyonek,DEC,Anchorage,5,15,5,5,0,10,20,0,0,60,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Tyonek
-151.143395425,61.0680870480001,981,Tyonek,DEC,Anchorage,5,15,5,5,5,13,20,5,0,73,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Tyonek
-160.79196516,63.8766303720001,982,Unalakleet,NSHC,Nome,3,0,0,0,5,10,5,5,5,33,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Unalakleet
-160.79196516,63.8766303720001,983,Unalakleet,NSHC,Nome,3,25,0,5,2,10,5,5,5,60,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Unalakleet
-160.315762925,61.5381853650001,984,Upper Kalskag,YKHC,Bethel,10,15,10,0,0,10,5,2,0,52,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Upper Kalskag
-160.315762925,61.5381853650001,985,Upper Kalskag,YKHC,Bethel,10,15,10,0,5,10,5,5,5,65,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Upper Kalskag
-146.4218093,67.0167170710001,986,Venetie,TCC,Fairbanks,5,15,0,5,0,0,0,5,0,30,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Venetie
-146.4218093,67.0167170710001,987,Venetie,TCC,Fairbanks,5,15,0,0,0,0,5,5,5,35,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Venetie
-151.096581128,59.794284782,988,Voznesenka,DEC,Anchorage,7,15,5,5,5,15,15,5,5,77,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Voznesenka
-151.096581128,59.794284782,989,Voznesenka,DEC,Anchorage,7,15,5,5,0,0,5,0,5,42,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Voznesenka
-168.091260244,65.6090195530001,990,Wales,NSHC,Nome,0,0,0,0,2,10,5,5,0,22,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Wales
-168.091260244,65.6090195530001,991,Wales,NSHC,Nome,0,15,0,0,2,0,5,5,0,27,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Wales
-163.410490011,64.681277659,992,White Mountain,NSHC,Nome,5,0,5,5,5,15,20,5,2,62,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,White Mountain
-163.410490011,64.681277659,993,White Mountain,NSHC,Nome,5,15,5,5,5,15,20,5,0,75,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,White Mountain
-148.685972588,60.7722882320001,994,Whittier,DEC,Anchorage,10,15,10,5,5,15,20,5,5,90,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Whittier
-148.685972588,60.7722882320001,995,Whittier,DEC,Anchorage,10,15,10,5,5,15,20,5,0,85,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Whittier
-139.750032443,59.5587608970001,996,Yakutat,DEC,Juneau,7,15,5,5,5,15,20,5,5,82,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Yakutat
-139.750032443,59.5587608970001,997,Yakutat,DEC,Juneau,7,15,5,5,5,15,20,5,5,82,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Yakutat
-148.012340385,60.065596322,998,Chenega,DEC,Anchorage,5,15,0,5,5,15,20,5,5,75,Fall,2016,0,2020/12/07 09:00:00+00,,2016/08/01 08:00:00+00,Chenega
-148.012340385,60.065596322,999,Chenega,DEC,Anchorage,5,15,0,5,5,15,20,2,5,72,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Chenega
-141.207597203,64.788939682,1000,Eagle,TCC,Fairbanks,10,0,10,0,0,0,0,5,0,25,Spring,2016,0,2020/12/07 09:00:00+00,,2016/03/01 09:00:00+00,Eagle
-176.640295882,51.8682459770001,1001,Adak,DEC,Anchorage,10,25,5,5,5,13,15,5,5,88,Spring,2021,0,2021/02/01 09:00:00+00,,2021/02/01 09:00:00+00,Adak
-176.640295882,51.8682459770001,1002,Adak,DEC,Anchorage,0,15,5,0,5,10,20,5,5,65,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Adak
-176.640295882,51.8682459770001,1003,Adak,DEC,Anchorage,5,15,5,0,5,10,20,5,5,70,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Adak
-176.640295882,51.8682459770001,1004,Adak,DEC,Anchorage,5,15,5,0,2,10,5,5,5,52,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Adak
-176.640295882,51.8682459770001,1005,Adak,DEC,Anchorage,10,15,5,0,5,15,20,5,5,80,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Adak
-176.640295882,51.8682459770001,1006,Adak,DEC,Anchorage,10,15,5,0,5,10,5,5,5,60,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Adak
-176.640295882,51.8682459770001,1007,Adak,DEC,Anchorage,10,15,5,0,5,15,20,5,5,80,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Adak
-176.640295882,51.8682459770001,1008,Adak,DEC,Anchorage,0,15,5,0,5,15,20,5,5,70,Spring,2017,0,2017/02/01 09:00:00+00,,2017/02/01 09:00:00+00,Adak
-176.640295882,51.8682459770001,1009,Adak,DEC,Anchorage,5,25,5,5,0,10,5,5,5,65,Fall,2020,0,2020/07/01 08:00:00+00,,2020/07/01 08:00:00+00,Adak
-154.173245541,56.9468146410001,1010,Akhiok,DEC,Anchorage,7,15,0,0,0,10,0,5,5,42,Spring,2021,0,2021/02/01 09:00:00+00,,2021/02/01 09:00:00+00,Akhiok
-154.173245541,56.9468146410001,1011,Akhiok,DEC,Anchorage,7,15,0,0,0,0,0,5,5,32,Spring,2020,0,2020/02/01 09:00:00+00,,2020/02/01 09:00:00+00,Akhiok
-154.173245541,56.9468146410001,1012,Akhiok,DEC,Anchorage,7,15,5,0,0,10,0,5,0,42,Fall,2019,0,2019/08/01 08:00:00+00,,2019/08/01 08:00:00+00,Akhiok
-154.173245541,56.9468146410001,1013,Akhiok,DEC,Anchorage,7,15,5,0,0,10,0,5,5,47,Spring,2019,0,2019/02/01 09:00:00+00,,2019/02/01 09:00:00+00,Akhiok
-154.173245541,56.9468146410001,1014,Akhiok,DEC,Anchorage,7,15,0,5,0,0,0,5,5,37,Fall,2018,0,2018/08/01 08:00:00+00,,2018/08/01 08:00:00+00,Akhiok
-154.173245541,56.9468146410001,1015,Akhiok,DEC,Anchorage,5,15,0,0,0,10,5,5,5,45,Spring,2018,0,2018/02/01 09:00:00+00,,2018/02/01 09:00:00+00,Akhiok
-154.173245541,56.9468146410001,1016,Akhiok,DEC,Anchorage,7,15,0,0,0,10,5,5,5,47,Fall,2017,0,2017/08/01 08:00:00+00,,2017/08/01 08:00:00+00,Akhiok
